OasisID,class_label_en,continent5,area_km2,block_250km,block_500km,block_1000km,ghsl_qc,ai_qc,terraclimate_qc,jrc_qc,utci_qc,nex_qc,nex_method,futurepop_coverage,pop_2020_ghsl,pop_density_per_km2_polygon_area,built_s_share_of_polygon_area,ai_scaled,terraclimate_def_1991_2020_mean_annual_mm,ever_water_fraction,utci_mean_annual_days_max_ge_32c,utci_mean_annual_days_min_le_minus13c,nex_ssp245_2041_2070_tasmax_delta_1995_2014_median,nex_ssp245_2041_2070_tasmin_delta_1995_2014_median,nex_ssp245_2041_2070_pr_delta_1995_2014_median,nex_ssp245_2071_2099_tasmax_delta_1995_2014_median,nex_ssp245_2071_2099_tasmin_delta_1995_2014_median,nex_ssp245_2071_2099_pr_delta_1995_2014_median,nex_ssp585_2041_2070_tasmax_delta_1995_2014_median,nex_ssp585_2041_2070_tasmin_delta_1995_2014_median,nex_ssp585_2041_2070_pr_delta_1995_2014_median,nex_ssp585_2071_2099_tasmax_delta_1995_2014_median,nex_ssp585_2071_2099_tasmin_delta_1995_2014_median,nex_ssp585_2071_2099_pr_delta_1995_2014_median,pop_ssp2_2050,pop_ssp2_2080,pop_ssp5_2050,pop_ssp5_2080,et0_qc,et0_v31_yr_raw_valid_pixel_count,et0_v31_yr_raw_area_weighted_mean_raw,et0_v31_yr_sd_raw_valid_pixel_count,et0_v31_yr_sd_raw_area_weighted_mean_raw
ASIR09129,non-BW oases,Asia,34.768705,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.596946562808537,398.413041,11.458955431328262,0.0021123018530601,0.142390254733,1146.2579667143816,0.0,42.86666666666667,70.0,2.08740234375,1.86163330078125,0.1063926741480827,2.990814208984375,2.625335693359375,0.0514782182872295,2.9712677001953125,2.81781005859375,0.0711627900600433,5.439712524414063,5.0033111572265625,0.0380427092313766,1708.1455862323246,1529.8265287244008,1756.62369654434,1687.9915514847155,pass_center_pixel_raw_unit_caution,47,1550.412595075,47,65.085545958
ASIR09032,non-BW oases,Asia,644.966772,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.4178755239702306,15541.016804,24.09584102419465,0.0030529541760641,0.1103854277222,1303.0635399052198,0.0268913321284532,72.73333333333333,57.96666666666667,2.094189253009734,1.846669306520556,0.0967826411189114,2.9914682106893573,2.610456372870774,0.0809959263891958,2.973926919405578,2.8093014076107834,0.0696432206657577,5.467278589967823,4.974044862340709,0.0492164406497947,36442.06438776828,34566.263820842745,36958.69613493204,36232.57106543607,pass_center_pixel_raw_unit_caution,881,1657.139009093,881,65.811594482
ASIR09018,BWh/BWk oases,Asia,1238.235359,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.5665329335383342,168358.603196,135.96656077723912,0.0135057821426661,0.0824466272004,1464.960801768884,0.001143709181248,132.16666666666666,71.96666666666667,2.1213655328852723,1.883413833520142,0.0586456132801429,2.988669809998997,2.5487711414279985,0.0419992983652322,3.0235804817150704,2.859897850412373,0.0452461271472993,5.539123143067453,4.865549647067804,0.0429757347597682,241505.141488268,230484.4134935616,244555.01503280728,240282.51551421583,pass_center_pixel_raw_unit_caution,1679,1793.025119533,1679,72.150987703
ASIR09072,non-BW oases,Asia,178.464891,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.1306341836062558,1305.770269,7.316678713013643,0.0010983672973526,0.1278389877746,1201.144954503608,5.466170841405537e-06,58.833333333333336,90.66666666666669,2.103269662430037,1.861645598909748,0.0980242377341683,3.0136254154034514,2.6184009153451493,0.0631836935766597,2.996415095542794,2.8177319427034746,0.0713323529309301,5.491682365759095,4.95992017148146,0.0508891885071548,2014.2026116760524,1826.736462496088,2065.6078279152875,1994.295555854684,pass_center_pixel_raw_unit_caution,239,1569.249612616,239,64.803412845
ASIR04009,non-BW oases,Asia,94.502903,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.8222771430614868,3577.205865,37.8528674933933,0.0060865960911274,0.1419935668402999,1183.6118247365082,0.0045305038201176,47.86666666666667,77.6,2.0922885470920143,1.8671875,0.098163281670875,3.0238384670681424,2.642706976996528,0.058561996039417,2.992404090033637,2.819476233588325,0.0730490330606699,5.475989871554905,4.984786987304688,0.0320864727513657,15017.347306545436,14096.198040977291,15269.003201796511,14910.962398609625,pass_center_pixel_raw_unit_caution,128,1576.521011814,128,65.734236336
ASIR04017,non-BW oases,Asia,10.654953,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.673484265662765,1343.808626,126.12055876736386,0.0072478029701304,0.1646005610338,1017.8568316582306,1.9815915903820305e-05,65.76666666666667,57.333333333333336,2.09088134765625,1.89349365234375,0.1012140735983848,3.01544189453125,2.654205322265625,0.0461822971701622,2.992431640625,2.831634521484375,0.0652167350053787,5.436859130859375,5.06427001953125,0.0189358983188867,1023.7982118157712,968.6072632134552,1039.0478698861575,1017.9486447671268,pass_center_pixel_raw_unit_caution,14,1477.710619744,14,63.499856469
ASIR04020,non-BW oases,Asia,5.514334,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_with_fallback,representative_point_fallback,0.5402238269719475,350.115598,63.49190999311975,0.0102097551581025,0.1420570255368,1195.3671380540954,0.0172875267958056,65.76666666666667,57.333333333333336,2.1147156,1.8747559,0.08687756,3.0358887,2.6055603,0.07380541,3.0185242,2.814209,0.08073207,5.5316925,4.9463654,0.043429352,591.2646484544163,539.9395544326546,605.1985868496743,585.2698528684622,pass_center_pixel_raw_unit_caution,7,1627.857789284,7,69.285758929
ASIR04021,non-BW oases,Asia,4.472263,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.8126742716705146,86.414579,19.32233837768485,0.0031069281927292,0.1365001945818,1253.0165955841778,0.1131965956313143,65.76666666666667,57.333333333333336,2.114715576171875,1.874755859375,0.0868775621056556,3.035888671875,2.605560302734375,0.0738054066896438,3.018524169921875,2.814208984375,0.0807320699095726,5.5316925048828125,4.9463653564453125,0.0434293523430824,214.027717035202,188.2864610603464,220.85729424829623,210.9809651024021,pass_center_pixel_raw_unit_caution,5,1679.997896414,5,72.199887812
ASIR04015,non-BW oases,Asia,34.901827,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.5061560163092881,3902.719359,111.819915874318,0.0079958851437777,0.1349023055131,1257.3943263381925,0.0,60.43333333333333,62.766666666666666,2.114715576171875,1.874755859375,0.0868775621056556,3.035888671875,2.605560302734375,0.0738054066896438,3.018524169921875,2.814208984375,0.0807320699095726,5.5316925048828125,4.9463653564453125,0.0434293523430824,7009.706584781302,6705.411401499138,7093.584526127723,6973.998402512194,pass_center_pixel_raw_unit_caution,45,1647.598259556,45,68.933296743
ASIR04024,non-BW oases,Asia,3.123429,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_with_fallback,representative_point_fallback,0.5993715504901962,377.610465,120.89612570031206,0.0194404931247036,0.1335999956131,1304.5232641603163,2.6866186199467266e-05,65.76666666666667,57.333333333333336,2.1147156,1.8747559,0.08687756,3.0358887,2.6055603,0.07380541,3.0185242,2.814209,0.08073207,5.5316925,4.9463654,0.043429352,385.5911842772749,361.57907427176303,392.1000130723209,382.5293137303222,pass_center_pixel_raw_unit_caution,2,1697.499714853,2,71.999956131
ASIR04023,non-BW oases,Asia,3.199326,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_with_fallback,representative_point_fallback,0.6581664124243278,226.801581,70.89042535834109,0.0113992759725017,0.1348600109152,1287.3014088540117,0.010472074352777,47.43333333333333,83.8,2.1230469,1.8866577,0.08428693,3.02771,2.6163635,0.06410262,3.0206604,2.814972,0.07739896,5.4886017,4.96492,0.03359223,416.94403652797257,385.3045307131518,425.2707290724653,412.8771929856383,pass_center_pixel_raw_unit_caution,5,1714.999841554,5,73.0
ASIR04014,non-BW oases,Asia,39.326498,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.5746557194994957,2193.241892,55.7700787901328,0.0077181802457976,0.143994488766,1250.2035392698842,0.0183743402582406,54.6,72.63333333333334,2.123046875,1.88665771484375,0.0842869281768798,3.0277099609375,2.616363525390625,0.0641026198863983,3.020660400390625,2.8487701416015625,0.0773989632725715,5.4886016845703125,4.9649200439453125,0.0335922315716743,5348.609060089315,5043.441843826529,5432.225977964863,5312.914650241756,pass_center_pixel_raw_unit_caution,49,1662.419049465,49,70.795545573
ASIR09107,BWh oases,Asia,64.832026,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.4149256540274142,188.119922,2.9016511376645857,0.0006475966060354,0.0642956125442,1641.1347646851416,0.0001064925750664,119.6,57.36666666666667,2.112694480202415,1.850834239612926,0.0300574400885538,2.9714535799893467,2.583350441672585,0.0225113411857323,3.027884049849077,2.930770874023437,0.0370330832559954,5.529726201837713,4.870278791947799,0.027798688462512,386.7932431895396,286.99686089116216,411.7361311637124,373.1911393158119,pass_center_pixel_raw_unit_caution,91,1980.815565985,91,80.494602498
ASIR09120,BWk oases,Asia,43.30566,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.5794631236463613,1261.17712,29.12268557966788,0.0072537631339644,0.0717542968658,1448.1066540792583,0.0023447694510604,116.3,29.23333333333333,2.090260225183824,1.8347814223345589,0.0352210599709959,2.956837373621324,2.730578254250919,0.027951658319901,3.023349537568934,2.9538502412683822,0.0460500660188057,5.553679522346048,4.919182272518382,0.0367347992518368,2522.197181679732,2281.120172433481,2584.267200342156,2490.229168865424,pass_center_pixel_raw_unit_caution,55,1747.693993674,55,71.290901803
ASIR09119,BWk oases,Asia,43.72741,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.7823240197741758,3486.788406,79.7391934715548,0.0165891371110248,0.0727703856699999,1442.5680993827632,7.012816727096926e-05,95.5,48.53333333333333,2.091817220052083,1.836669921875,0.0350815951824188,2.9616156684027777,2.711897108289931,0.0292401510394281,3.0260721842447915,2.947818332248264,0.0437556902567545,5.54880608452691,4.905541314019097,0.0353816333744261,5262.353334959852,4736.758096206008,5397.716820849085,5194.27791677072,pass_center_pixel_raw_unit_caution,61,1740.527473761,61,71.606656543
ASIR09171,BWk oases,Asia,16.165666,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.8336311066983342,999.396411,61.82216130161293,0.0153979427757569,0.0783893420095,1314.4215814495917,4.732019829801235e-05,153.26666666666668,9.666666666666666,2.092376708984375,1.833343505859375,0.0357911437749862,2.95318603515625,2.73712158203125,0.0260803047567605,3.021224975585937,2.9587860107421875,0.0468124523758888,5.557403564453125,4.929611206054688,0.0373228341341018,2178.604531472265,1966.6891620479569,2233.254442992502,2151.3147167505863,pass_center_pixel_raw_unit_caution,29,1599.210728994,29,65.310472155
ASIR04010,non-BW oases,Asia,78.340454,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.8124207614629229,24764.338427,316.11175532630944,0.023245103991866,0.1490294757158,1277.4921608363095,0.0010481550624616,61.93333333333333,70.43333333333334,2.1486595416891165,1.8974882980872845,0.0831079156748179,3.0324370285560343,2.592477732691272,0.0783786220026427,3.039568144699623,2.843987826643319,0.0845067562728092,5.506693872912177,4.9450052195581895,0.045591306936895,31595.90345695262,29885.95387060022,32066.016255907314,31386.33873438245,pass_center_pixel_raw_unit_caution,105,1705.99250073,105,72.324903307
ASIR09207,BWk oases,Asia,7.724762,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.7874051162443974,1142.097538,147.84889657441872,0.0235187828440539,0.067763655631,1513.3892065688867,0.0,84.2,26.666666666666668,2.1141255696614585,1.8406168619791663,0.0320455357432365,2.9715576171875,2.6076456705729165,0.0237663760781288,3.03131103515625,2.9365692138671875,0.0371379616359869,5.539723714192708,4.873672485351563,0.0289162757496039,1460.176238440907,1377.3345824126816,1482.2949430332849,1450.2228139096433,pass_center_pixel_raw_unit_caution,11,1814.817849403,11,73.272708153
ASIR09237,non-BW oases,Asia,4.115133,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.8515856385558742,61.25543,14.885407105918569,0.0033226143602163,0.0762999224345,1319.6425158033571,0.0018637957536722,94.76666666666668,21.23333333333333,2.103851318359375,1.83880615234375,0.0363670624792575,2.96697998046875,2.6668701171875,0.0279278866946697,3.02899169921875,2.9420623779296875,0.0380972437560558,5.5433349609375,4.8902435302734375,0.0324749946594238,83.42594375670372,65.91531456669546,87.82181449015224,81.05753494976557,pass_center_pixel_raw_unit_caution,7,1623.429757613,7,65.428587774
ASIR09248,BWk oases,Asia,3.212937,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.7453314310737066,28.698142,8.932058736290191,0.0019935031405844,0.0696499621003,1406.4907410050578,0.0,84.2,26.666666666666668,2.1029052734375,1.818756103515625,0.032152522355318,2.971435546875,2.716644287109375,0.0368252247571945,3.04522705078125,2.9536285400390625,0.0458159558475017,5.5845794677734375,4.8843841552734375,0.0364828705787658,42.82100396166776,33.34174315311394,45.197772532986704,41.536131968076006,pass_center_pixel_raw_unit_caution,4,1718.000936326,4,68.750022294
ASIR09247,BWk oases,Asia,3.225432,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.8223924614373205,238.428563,73.92143533021313,0.0165019755493217,0.0761498294645,1320.9208559481997,0.0,84.2,26.666666666666668,2.1029052734375,1.818756103515625,0.032152522355318,2.971435546875,2.716644287109375,0.0368252247571945,3.04522705078125,2.9536285400390625,0.0458159558475017,5.5845794677734375,4.8843841552734375,0.0364828705787658,181.5272300205234,157.67677242238844,187.598917644622,178.38109376785948,pass_center_pixel_raw_unit_caution,4,1624.752792097,4,66.00008917
ASIR09283,BWk oases,Asia,1.119072,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_with_fallback,representative_point_fallback,0.6719368982986055,53.667926,47.9575273083412,0.0107052986760458,0.0752,1333.506666666667,0.0,84.2,26.666666666666668,2.1029053,1.8187561,0.032152522,2.9714355,2.7166443,0.036825225,3.045227,2.9536285,0.041248254,5.5845795,4.884384,0.03648287,61.63368700644111,50.28342893969514,64.49244132271829,60.10738382000503,pass_center_pixel_raw_unit_caution,1,1635.0,1,66.0
ASIR09278,BWk oases,Asia,1.306423,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_with_fallback,representative_point_fallback,0.754264117797232,61.669294,47.20469097681226,0.0105364035997529,0.0696,1411.1110987615243,0.0,84.2,26.666666666666668,2.1204224,1.8168335,0.033594,2.978302,2.6921082,0.03439442,3.049881,2.9505157,0.039112814,5.5777893,4.8608246,0.030920953,46.00646873818788,38.24288477744391,47.96663652926374,44.96700011721454,pass_center_pixel_raw_unit_caution,1,1722.0,1,69.0
ASIR09157,BWk oases,Asia,21.93779,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.535272839798883,6926.666797,315.7413211175784,0.0301147927845056,0.0738194218738,1532.0988739611068,0.0,134.9,83.96666666666667,2.144488525390625,1.871185302734375,0.0382402755320072,3.024615478515625,2.6076782226562503,0.0309500463306903,3.09053955078125,2.8684326171875,0.0409278646111488,5.595114135742187,4.8265869140625,0.0252154968678951,5609.533528894308,5259.7737736963445,5705.659099615174,5572.041133327303,pass_center_pixel_raw_unit_caution,31,1852.999725995,31,78.129057451
ASIR09153,BWk oases,Asia,23.417228,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.4541944722905001,4695.810882,200.528042089354,0.0189313184293205,0.072206241269,1548.7087898262937,0.0,137.7,82.96666666666667,2.143646240234375,1.873565673828125,0.0337134040892124,3.018096923828125,2.6015625,0.0264549367129802,3.08856201171875,2.8778076171875,0.0378928557038307,5.5927276611328125,4.823486328125,0.0259273871779441,2694.47347790531,2460.012784208504,2758.351747815769,2668.897871922952,pass_center_pixel_raw_unit_caution,32,1859.687195225,32,78.593700637
ASIR09205,BWk oases,Asia,7.86171,EE8857_250km_18_16,EE8857_500km_9_8,EE8857_1000km_4_4,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.7039964598414258,2865.319859,364.4652192716343,0.0340277115284079,0.0717250337986,1532.359281919523,0.0,157.0,45.266666666666666,2.165374755859375,1.8748779296875,0.0268769916146993,3.01446533203125,2.593475341796875,0.0249290242791175,3.1036376953125,2.874114990234375,0.037220012396574,5.617218017578125,4.812744140625,0.0250709988176822,1841.0579514596684,1722.8161118064477,1873.4337494120653,1827.7498943978544,pass_center_pixel_raw_unit_caution,12,1824.499878456,12,77.666707172
ASIR09138,BWk oases,Asia,30.287845,EE8857_250km_18_16,EE8857_500km_9_8,EE8857_1000km_4_4,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.7784524309413781,12927.592465,426.824439473987,0.0382381777244303,0.0697714891783,1533.871893249503,5.015804836852634e-05,155.53333333333333,42.0,2.165374755859375,1.8748779296875,0.0268769916146993,3.01446533203125,2.593475341796875,0.0249290242791175,3.1036376953125,2.874114990234375,0.037220012396574,5.617218017578125,4.812744140625,0.0250709988176822,8800.689204764023,8199.196724801897,8965.252286753377,8734.189910982037,pass_center_pixel_raw_unit_caution,42,1829.261460292,42,78.023771934
ASIR09270,BWk oases,Asia,1.573537,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_with_fallback,representative_point_fallback,0.5145045191498184,0.180953,0.1149976136563677,2.5420438159382333e-05,0.0683666379565,1500.966616258212,0.001943451856005,84.2,26.666666666666668,2.1192627,1.8415222,0.029884772,2.9738464,2.684143,0.02168562,3.0324707,2.9338226,0.03665832,5.537918,4.865387,0.02645588,4.9859046881424085,2.9623423151649906,5.488124209795243,4.706739205475655,pass_center_pixel_raw_unit_caution,3,1797.333650135,3,72.666676567
ASIR04012,non-BW oases,Asia,53.51652,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.9786907992593034,70941.253905,1325.595421843573,0.0693143164017391,0.1576493664468,1346.1785354380877,0.0003282897519956,115.16666666666669,47.266666666666666,2.155570652173913,1.914298679517663,0.0648033191328463,3.015337073284647,2.593922490658968,0.0611426269878511,3.049634850543478,2.829802803371264,0.0775954920960509,5.512067048445991,4.929422793181047,0.0021946413806923,96790.8959705112,94444.6375836704,97430.88662860374,96502.2904561882,pass_center_pixel_raw_unit_caution,69,1830.491678998,69,77.970959898
ASIR04006,non-BW oases,Asia,228.806284,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.6085107716913775,45578.485429,199.20119601697647,0.013760483081837,0.1596407468462,1246.0528526597952,0.0084524285940132,82.1,57.6,2.165514418658088,1.9062176872702208,0.0841166569906122,3.037995820886948,2.569166475183823,0.0900520551730604,3.0552508185891543,2.8284404081456795,0.085082234442234,5.519209738338694,4.919863532571231,0.0462247012566555,52649.42716923988,49827.16786776954,53432.39742855496,52333.07958947529,pass_center_pixel_raw_unit_caution,318,1666.461532258,318,70.939977915
ASIR04016,non-BW oases,Asia,29.966852,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.1621231538834681,112.257866,3.746068022093212,0.0006022988333909,0.1653702502517,1067.1057489240934,0.0095110997323029,50.3,98.33333333333331,2.155181884765625,1.89056396484375,0.0732328742742538,3.039947509765625,2.578521728515625,0.0693162679672241,3.048828125,2.82861328125,0.0803916975855827,5.525634765625,4.924713134765625,0.0312211085110902,276.51417447743734,242.5305409660528,285.7105932823057,272.7571509716522,pass_center_pixel_raw_unit_caution,38,1454.609030516,38,63.105481638
ASIR09148,BWh oases,Asia,25.849955,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.5109199179931785,71.037666,2.748076969573061,0.0006133472959624,0.0634028911977,1620.0525646223025,3.1802354866338664e-05,118.3,39.53333333333333,2.13519287109375,1.84423828125,0.0260047111660242,2.98077392578125,2.5706787109375,0.0227684192359447,3.036346435546875,2.920394897460937,0.0363349802792072,5.5340728759765625,4.84344482421875,0.023153344169259,72.25291606536952,50.81500844870373,77.59762391070304,69.31824711731922,pass_center_pixel_raw_unit_caution,35,1940.741652407,35,79.028555724
ASIR09214,non-BW oases,Asia,6.580367,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.7805526467573657,2292.094338,348.3231768076157,0.0353784219026081,0.0788426047961,1308.2854271317556,0.000232348568241,94.76666666666668,21.23333333333333,2.103851318359375,1.83880615234375,0.0363670624792575,2.96697998046875,2.6668701171875,0.0279278866946697,3.02899169921875,2.9420623779296875,0.0380972437560558,5.5433349609375,4.8902435302734375,0.0324749946594238,1958.0972042024064,1869.8263145337407,1982.164678733952,1947.963865772456,pass_center_pixel_raw_unit_caution,7,1600.431058585,7,64.857246411
ASIR09098,non-BW oases,Asia,86.782752,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.7413163285622865,2876.860622,33.150142807179016,0.0063795626117042,0.084880145529,1226.1238200824826,0.0001675161291689,129.73333333333332,13.433333333333334,2.089421127781724,1.835429798473012,0.0348781611431728,2.959800951408618,2.725586862275095,0.029354573255687,3.025458595969461,2.950304898348722,0.0453696364931988,5.5520676121567245,4.910837809244793,0.0362726518827857,6094.741235503565,5408.159655537667,6270.604768209234,6005.193673655597,pass_center_pixel_raw_unit_caution,111,1522.747540376,111,62.74802137
ASIR07065,non-BW oases,Asia,246.310237,EE8857_250km_18_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.6409199519439238,206320.153563,837.643437300578,0.0196386803038153,0.1364856493536,1623.2630648825725,0.0010731621059729,158.8,10.5,2.0572476229824863,1.9082480629721843,0.0511438924368921,2.987215482271635,2.686192774510646,0.0161688030431313,2.97302480844351,2.868285294417497,0.0403711392984285,5.364113273201408,5.166990678388994,0.0055426289429785,130825.32555319893,127530.62374011714,131694.77776863205,130380.4969567939,pass_center_pixel_raw_unit_caution,332,2195.724813771,332,90.852495848
ASIR09013,BWh oases,Asia,2097.767748,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.5421116946824311,547132.16766,260.8163692961877,0.0164566053763164,0.0675175253227,1651.510344100179,0.0003344728510044,155.66666666666666,18.23333333333333,2.1003258713473394,1.8745994234501795,0.0325035757702611,2.96940969021877,2.55627765250712,0.0334805543517017,2.9861561826403524,2.948193877526139,0.026700842004739,5.499358426021429,4.993087539958596,0.0263415517729617,427861.9291382899,411058.4986142947,432545.5784360309,425951.6798952712,pass_center_pixel_raw_unit_caution,2839,1978.962961413,2839,78.682314001
ASIR09197,BWh oases,Asia,9.692105,EE8857_250km_19_15,EE8857_500km_9_7,EE8857_1000km_4_3,pass_center_pixel,pass_center_pixel_raw_scaled,pass_30yr,pass,pass_complete_30yr,pass_complete_polygon,polygon_reducer,0.2141794179476485,9.609672,0.9914948300704542,3.270703319867047e-05,0.0629071508495,1657.624191886105,0.0,166.63333333333333,31.3,2.095458984375,1.84765625,0.0321442708373069,2.939788818359375,2.68780517578125,0.0158760584890842,3.012481689453125,2.9701385498046875,0.0366218201816082,5.509292602539063,4.9810943603515625,0.0248831138014793,6.031174009853408,3.8547582208933977,6.536888137208335,5.7030629445692,pass_center_pixel_raw_unit_caution,14,1987.285852677,14,80.071414726
