OasisID,continent,exact_background_class,background_class,extraction_method,nex_ssp245_2041_2070_tasmax_delta_1995_2014_median,nex_ssp245_2041_2070_tasmin_delta_1995_2014_median,nex_ssp245_2041_2070_pr_delta_1995_2014_median,nex_ssp245_2071_2099_tasmax_delta_1995_2014_median,nex_ssp245_2071_2099_tasmin_delta_1995_2014_median,nex_ssp245_2071_2099_pr_delta_1995_2014_median,nex_ssp585_2041_2070_tasmax_delta_1995_2014_median,nex_ssp585_2041_2070_tasmin_delta_1995_2014_median,nex_ssp585_2041_2070_pr_delta_1995_2014_median,nex_ssp585_2071_2099_tasmax_delta_1995_2014_median,nex_ssp585_2071_2099_tasmin_delta_1995_2014_median,nex_ssp585_2071_2099_pr_delta_1995_2014_median
ASIR09278,Asia,BWk_background,BWk oases,representative_point_fallback,2.1204224,1.8168335,0.033594,2.978302,2.6921082,0.03439442,3.049881,2.9505157,0.039112814,5.5777893,4.8608246,0.030920953
ASIR09157,Asia,BWk_background,BWk oases,polygon_reducer,2.144488525390625,1.871185302734375,0.0382402755320072,3.024615478515625,2.60767822265625,0.0309500463306903,3.09053955078125,2.8684326171875,0.0409278646111488,5.595114135742187,4.8265869140625,0.0252154968678951
ASIR09153,Asia,BWk_background,BWk oases,polygon_reducer,2.143646240234375,1.873565673828125,0.0337134040892124,3.018096923828125,2.6015625,0.0264549367129802,3.08856201171875,2.8778076171875,0.0378928557038307,5.592727661132812,4.823486328125,0.0259273871779441
ASIR09205,Asia,BWk_background,BWk oases,polygon_reducer,2.165374755859375,1.8748779296875,0.0268769916146993,3.01446533203125,2.593475341796875,0.0249290242791175,3.1036376953125,2.874114990234375,0.037220012396574,5.617218017578125,4.812744140625,0.0250709988176822
ASIR09138,Asia,BWk_background,BWk oases,polygon_reducer,2.165374755859375,1.8748779296875,0.0268769916146993,3.01446533203125,2.593475341796875,0.0249290242791175,3.1036376953125,2.874114990234375,0.037220012396574,5.617218017578125,4.812744140625,0.0250709988176822
ASIR09270,Asia,BWk_background,BWk oases,representative_point_fallback,2.1192627,1.8415222,0.029884772,2.9738464,2.684143,0.02168562,3.0324707,2.9338226,0.03665832,5.537918,4.865387,0.02645588
ASIR04012,Asia,non_BWh_BWk_background,non-BW oases,polygon_reducer,2.155570652173913,1.914298679517663,0.0648033191328463,3.015337073284647,2.593922490658968,0.0611426269878511,3.049634850543478,2.829802803371264,0.0775954920960509,5.512067048445991,4.929422793181047,0.0021946413806923
ASIR04006,Asia,non_BWh_BWk_background,non-BW oases,polygon_reducer,2.165514418658088,1.906217687270221,0.0841166569906122,3.037995820886948,2.569166475183823,0.0900520551730604,3.055250818589154,2.82844040814568,0.085082234442234,5.519209738338694,4.919863532571231,0.0462247012566555
ASIR04016,Asia,non_BWh_BWk_background,non-BW oases,polygon_reducer,2.155181884765625,1.89056396484375,0.0732328742742538,3.039947509765625,2.578521728515625,0.0693162679672241,3.048828125,2.82861328125,0.0803916975855827,5.525634765625,4.924713134765625,0.0312211085110902
ASIR09148,Asia,BWh_background,BWh oases,polygon_reducer,2.13519287109375,1.84423828125,0.0260047111660242,2.98077392578125,2.5706787109375,0.0227684192359447,3.036346435546875,2.920394897460937,0.0363349802792072,5.534072875976562,4.84344482421875,0.023153344169259
ASIR09214,Asia,non_BWh_BWk_background,non-BW oases,polygon_reducer,2.103851318359375,1.83880615234375,0.0363670624792575,2.96697998046875,2.6668701171875,0.0279278866946697,3.02899169921875,2.942062377929688,0.0380972437560558,5.5433349609375,4.890243530273438,0.0324749946594238
ASIR09098,Asia,non_BWh_BWk_background,non-BW oases,polygon_reducer,2.089421127781724,1.835429798473012,0.0348781611431728,2.959800951408618,2.725586862275095,0.029354573255687,3.025458595969461,2.950304898348722,0.0453696364931988,5.552067612156725,4.910837809244793,0.0362726518827857
ASIR07065,Asia,non_BWh_BWk_background,non-BW oases,polygon_reducer,2.057247622982486,1.908248062972184,0.0511438924368921,2.987215482271635,2.686192774510646,0.0161688030431313,2.97302480844351,2.868285294417497,0.0403711392984285,5.364113273201408,5.166990678388994,0.0055426289429785
ASIR09013,Asia,BWh_background,BWh oases,polygon_reducer,2.100325871347339,1.874599423450179,0.0325035757702611,2.96940969021877,2.55627765250712,0.0334805543517017,2.986156182640352,2.948193877526139,0.026700842004739,5.499358426021429,4.993087539958596,0.0263415517729617
ASIR09197,Asia,BWh_background,BWh oases,polygon_reducer,2.095458984375,1.84765625,0.0321442708373069,2.939788818359375,2.68780517578125,0.0158760584890842,3.012481689453125,2.970138549804688,0.0366218201816082,5.509292602539063,4.981094360351562,0.0248831138014793
ASIR09232,Asia,BWh_background,BWh oases,polygon_reducer,2.095458984375,1.84765625,0.0321442708373069,2.939788818359375,2.68780517578125,0.0158760584890842,3.012481689453125,2.970138549804688,0.0366218201816082,5.509292602539063,4.981094360351562,0.0248831138014793
ASIR09151,Asia,BWh_background,BWh oases,polygon_reducer,2.095458984375,1.84765625,0.0321442708373069,2.939788818359375,2.68780517578125,0.0158760584890842,3.012481689453125,2.970138549804688,0.0366218201816082,5.509292602539063,4.981094360351562,0.0248831138014793
ASIR09087,Asia,BWh_background,BWh oases,polygon_reducer,2.105686353600544,1.859599237856658,0.0272531862087223,2.930871051290761,2.685170049252717,0.0217458372328268,2.987731270168139,2.963366301163384,0.0187984285471232,5.513396221658459,5.018511896548064,0.020989184713234
ASIR09242,Asia,BWk_background,BWk oases,representative_point_fallback,2.0999146,1.8663025,0.027307965,2.9256897,2.7253418,0.011630638,2.986557,2.9644623,0.021376092,5.4789124,5.088028,0.01752328
ASIR09162,Asia,BWk_background,BWk oases,polygon_reducer,2.098907470703125,1.88946533203125,0.0278687942773103,2.909088134765625,2.7105712890625,0.0083020133897662,2.97161865234375,2.963836669921875,0.0307854004204273,5.425933837890625,5.035858154296875,0.0163443386554718
ASIR09196,Asia,mixed_BWh_BWk,BWh/BWk oases,polygon_reducer,2.05548095703125,1.948211669921875,0.0180879384279251,2.949554443359375,2.72357177734375,0.0238870494067668,2.979522705078125,2.954147338867188,0.0339692421257495,5.508010864257812,5.032455444335938,0.0049584587104618
ASIR09154,Asia,BWh_background,BWh oases,polygon_reducer,2.067317962646484,1.965343475341797,0.0128288352862,2.945384979248047,2.716175079345704,0.0174079792923294,2.978496551513672,2.963193893432618,0.0263881869614124,5.504144668579102,5.110406875610352,0.005460601998493
ASIR09268,Asia,BWh_background,BWh oases,representative_point_fallback,2.1079407,1.9985657,0.012780994,2.9028015,2.7305298,0.0037448443,2.9617157,2.9855347,0.017189283,5.4658203,5.217911,0.01098125
ASIR09142,Asia,BWk_background,BWk oases,polygon_reducer,2.083656311035156,1.942478179931641,0.0205326054710894,2.959079742431641,2.686065673828125,0.0265497837681323,2.984748840332031,2.96099853515625,0.031656079692766,5.529495239257812,5.005338668823242,0.0346374069340527
ASIR09103,Asia,BWh_background,BWh oases,polygon_reducer,2.099704318576389,1.974761962890625,0.0118580376729369,2.933142768012153,2.705759684244792,0.0057523582751552,2.966393364800347,2.971749199761285,0.0222169140146838,5.493854098849827,5.13620842827691,0.0130114501549137
ASIR09259,Asia,BWk_background,BWk oases,polygon_reducer,2.100982666015625,1.943939208984375,0.0226686205714941,2.94573974609375,2.63006591796875,0.0298050139099359,2.981857299804688,2.957427978515625,0.0263982415199279,5.51531982421875,5.00762939453125,0.0336874313652515
ASIR09240,Asia,BWk_background,BWk oases,representative_point_fallback,2.1003723,1.9065247,0.02578661,2.9328918,2.7087097,0.0142663,2.9708557,2.964386,0.021593131,5.456497,5.110031,0.0152249215
ASIR09279,Asia,BWh_background,BWh oases,polygon_reducer,2.101226806640625,1.944366455078125,0.0268001016229391,2.9400634765625,2.69140625,0.0198646783828735,2.955184936523437,2.964340209960937,0.0157601907849311,5.434097290039063,5.018997192382812,0.0166983809322118
ASIR09101,Asia,BWh_background,BWh oases,polygon_reducer,2.094921243601832,1.954797152815194,0.0232906078855539,2.924653151939655,2.670633250269396,0.0178428379626109,2.938286616884429,2.962572295090248,0.0166335663404958,5.383711716224408,5.099908762964708,0.0145080711949488
ASIR09179,Asia,BWh_background,BWh oases,polygon_reducer,2.094696044921875,1.955169677734375,0.0231652688235044,2.924102783203125,2.669891357421875,0.017770629376173,2.93768310546875,2.962509155273437,0.0166647583246231,5.381912231445312,5.102798461914063,0.0144298458471894
ASIR09152,Asia,BWk_background,BWk oases,polygon_reducer,2.100372314453125,1.906524658203125,0.0257866103202104,2.932891845703125,2.708709716796875,0.0142663000151515,2.970855712890625,2.964385986328125,0.0221207793802022,5.456497192382812,5.02484130859375,0.0152249215170741
ASIR09092,Asia,BWh_background,BWh oases,polygon_reducer,2.120506068638393,1.830194091796874,0.0276780133268662,2.938398960658482,2.725119454520089,0.0135366843747241,3.029931204659598,2.972703770228794,0.0350301823445728,5.523947143554687,4.961002022879464,0.024629026598164
ASIR09063,Asia,BWh_background,BWh oases,polygon_reducer,2.124567596005721,1.820336140377421,0.019814086763162,2.886816320284991,2.701118576694542,0.0159621180205697,3.01521064865757,2.975491805815361,0.0159126965092941,5.483217481156471,4.970677980234925,0.0203302660563462
ASIR09156,Asia,BWh_background,BWh oases,polygon_reducer,2.12530517578125,1.817352294921875,0.0161805376410484,2.87054443359375,2.68792724609375,0.0109264198690652,3.019638061523437,2.975021362304688,0.0144309559836983,5.45379638671875,4.999649047851562,0.021212724968791
ASIR09094,Asia,BWh_background,BWh oases,polygon_reducer,2.107972986557904,1.851090375114889,0.0193698255016523,2.864234475528493,2.687611299402573,0.0143436551203622,2.988543342141544,2.956111234777114,0.0179863550207194,5.400929170496324,5.052395988913143,0.0157969929277896
ASIR09181,Asia,BWk_background,BWk oases,polygon_reducer,2.110249837239583,1.844136555989584,0.0245771408081054,2.899770100911458,2.714060465494792,0.0150498384609818,2.990519205729167,2.966629028320313,0.0216959857692321,5.450912475585938,5.014129638671875,0.0179649495209256
ASPK07310,Asia,BWh_background,BWh oases,polygon_reducer,1.438446044921875,1.552581787109375,0.0329954735934734,2.180389404296875,2.131591796875,0.0310654807835817,2.0526123046875,2.258987426757812,0.0239209067076444,3.763214111328125,3.934234619140625,0.0293717216700315
ASPK07261,Asia,BWh_background,BWh oases,polygon_reducer,1.360857282366071,1.445726667131696,0.0756367471601281,2.047276088169643,2.101571219308036,0.153737872838974,1.954068865094866,2.138092041015625,0.1073053936873163,3.557423182896205,3.773792811802455,0.2065746656485966
ASPK07245,Asia,BWh_background,BWh oases,polygon_reducer,1.427538190569196,1.551688058035714,0.0291165030960525,2.165719168526786,2.138434273856027,0.0407551029430968,2.052491324288504,2.239457266671317,0.0400408003479242,3.729143415178571,3.932702200753348,0.0482541740472827
ASPK07121,Asia,BWh_background,BWh oases,polygon_reducer,1.438446044921875,1.552581787109375,0.0329954735934734,2.180389404296875,2.131591796875,0.0310654807835817,2.0526123046875,2.258987426757812,0.0239209067076444,3.763214111328125,3.934234619140625,0.0293717216700315
ASPK07212,Asia,BWh_background,BWh oases,polygon_reducer,1.464813232421875,1.554046630859375,0.0213014017790555,2.251190185546875,2.166412353515625,0.0055948221124708,2.050811767578125,2.30224609375,0.0102179003879427,3.85791015625,4.033035278320312,0.00767571805045
ASPK07201,Asia,BWh_background,BWh oases,polygon_reducer,1.40777587890625,1.53546142578125,0.0403060168027877,2.1241455078125,2.1468505859375,0.0598952546715736,2.049591064453125,2.225418090820312,0.053251676261425,3.693222045898438,3.919754028320313,0.0765654221177101
ASPK07037,Asia,BWh_background,BWh oases,polygon_reducer,1.455634165618379,1.571071646307821,0.0247269559462191,2.205566923497087,2.145158843132061,0.0172772042053399,2.070289913543873,2.2916988221939,0.0138434925679601,3.829137252548993,3.981408587956833,0.0214662378138236
AS2F07052,Asia,BWh_background,BWh oases,polygon_reducer,1.675476737644361,1.718966276749321,0.0104402148610223,2.446847003439198,2.412106057871942,-0.0072053320219983,2.436264369798743,2.586006496263586,0.0101048926134472,4.470176365064537,4.510954815408457,-0.0101725901881961
ASPK07118,Asia,BWh_background,BWh oases,polygon_reducer,1.666277717141544,1.741033217486213,0.1037920071359943,2.362308277803308,2.441374834846048,0.1068481456707505,2.332309498506434,2.589215446920956,0.1217245367519995,4.338429170496324,4.57740379782284,0.2303471766850527
ASPK07023,Asia,BWh_background,BWh oases,polygon_reducer,1.637003881691476,1.73706154005062,0.0526941949115878,2.331059382512019,2.388951137926452,0.0508917904646306,2.306463388296274,2.534832384459365,0.0509305451528207,4.273319582967362,4.459699100291235,0.0862877984619396
ASPK07060,Asia,BWh_background,BWh oases,polygon_reducer,1.673153039180872,1.74760390772964,0.1087540747089819,2.371045969953441,2.460975415778883,0.1193288588012107,2.33947306931621,2.599230833727904,0.1220151109978406,4.336221560083254,4.601291849155619,0.2174998326132996
ASPK09155,Asia,BWh_background,BWh oases,polygon_reducer,1.864410400390625,1.973480224609375,0.0030506264884024,2.764434814453125,2.62286376953125,0.0176714416593313,2.710418701171875,2.806060791015625,0.0389597788453102,4.990997314453125,5.064208984375,0.0625095590949058
ASPK09211,Asia,BWh_background,BWh oases,polygon_reducer,1.90625,1.934112548828125,0.0077168252319097,2.86151123046875,2.626129150390625,0.0301305316388607,2.7437744140625,2.833053588867188,0.0354484468698501,5.000701904296875,5.15118408203125,0.0727919265627861
AS2F09057,Asia,BWh_background,BWh oases,polygon_reducer,1.732355138757727,1.776512732872596,0.0190548595081973,2.508742783095811,2.464450375064389,-0.0048647483038091,2.51387208372682,2.697549337869162,0.0126149460755206,4.574250105973129,4.672906225854224,0.0025298218703368
ASPK09073,Asia,BWh_background,BWh oases,polygon_reducer,1.725763255152209,1.785958125673491,0.0258504958052573,2.480195670292295,2.463658826104525,0.0044184598814824,2.493963570430361,2.686141967773437,0.0264070971130297,4.551100369157462,4.673578196558458,0.0193597071258158
ASPK09141,Asia,BWh_background,BWh oases,polygon_reducer,1.770050048828125,1.822479248046875,0.022265151143074,2.551025390625,2.503936767578125,-0.0032112642657011,2.577362060546875,2.745758056640625,0.0237315185368061,4.6822509765625,4.765411376953125,0.0070043569430708
ASPK09117,Asia,BWh_background,BWh oases,polygon_reducer,1.770050048828125,1.822479248046875,0.022265151143074,2.551025390625,2.503936767578125,-0.0032112642657011,2.577362060546875,2.745758056640625,0.0237315185368061,4.6822509765625,4.765411376953125,0.0070043569430708
ASPK09039,Asia,BWh_background,BWh oases,polygon_reducer,1.775278845498728,1.819773296977199,0.0193788354328378,2.533354293468387,2.505472050156704,0.007511110843679,2.560454168985056,2.732626005660656,0.0267501307413155,4.676628201506858,4.776732866154162,0.020211832852341
ASIR07014,Asia,BWh_background,BWh oases,polygon_reducer,1.529096012950137,1.625468002146222,0.0102733589846163,2.317037869890854,2.201892525102563,-0.0047007751612617,2.197343872663847,2.349406039888701,0.0055191925114754,4.045114279179751,4.157304389743405,-0.0003831260935727
ASIR07054,Asia,BWh_background,BWh oases,polygon_reducer,1.460669101812901,1.565994653946314,0.0040799687879207,2.275042411608574,2.163263565454728,-0.0054910351426746,2.101102388822115,2.245459532126402,-0.0005016241630073,3.879928197616186,3.933490459735577,-0.0070009073361945
ASIR07210,Asia,BWh_background,BWh oases,polygon_reducer,1.536601673473012,1.575841730291193,-0.0031616943465037,2.291986638849432,2.234671852805398,-0.0073936216490851,2.203431562943892,2.307409113103693,0.0004689612423217,3.961803089488636,4.063365589488637,-0.0115445246919989
ASIR07326,Asia,BWh_background,BWh oases,polygon_reducer,1.594329833984375,1.640380859375,-0.0021810564212501,2.3656005859375,2.270599365234375,-0.0050915349274873,2.258941650390625,2.385589599609375,0.0036804676055908,4.088577270507812,4.210845947265625,-0.0152162285521626
ASIR07188,Asia,BWh_background,BWh oases,polygon_reducer,1.562364850725446,1.613734654017857,-0.0004437937667327,2.337262834821429,2.254799979073661,-0.0039703337076519,2.227935791015625,2.347529820033482,0.0039922827854752,4.031073434012277,4.141331263950892,-0.0116833308046417
ASIR07050,Asia,BWh_background,BWh oases,polygon_reducer,1.529092788696289,1.604841868082682,0.0020875196795613,2.317155838012696,2.221087349785699,-0.0021998352983953,2.200926462809245,2.318593978881836,0.0056337674937417,3.993777910868326,4.095846388075087,-0.0035043911904924
ASIR07056,Asia,BWh_background,BWh oases,polygon_reducer,1.631370945980674,1.655907881887336,-0.007849551614766,2.343217548571135,2.28401665938528,-0.0113271153041798,2.299582230417352,2.344837791041325,-0.0056724528855595,4.079429626464844,4.218669690583882,-0.0189849380403757
AS2F07013,Asia,BWh_background,BWh oases,polygon_reducer,1.587091046179127,1.679148051553145,0.0141952777083427,2.34827994158168,2.321945738649655,0.0049448746262542,2.303728640436413,2.469784925083915,0.01025633649025,4.227214082272469,4.33646874798986,0.0074011216964938
ASIR09159,Asia,BWh_background,BWh oases,polygon_reducer,2.025360107421875,1.9393310546875,0.0056848358362913,2.71575927734375,2.660614013671875,-0.0114289410412311,2.692626953125,2.862289428710937,0.0048515307717025,4.938552856445312,4.95526123046875,-0.0128942290320992
ASIR09246,Asia,BWh_background,BWh oases,polygon_reducer,2.006744384765625,1.921875,0.0084314346313476,2.841400146484375,2.693206787109375,-0.0061769648455083,2.734619140625,2.75067138671875,0.0021727660205215,4.910919189453125,4.940078735351562,-0.0232129376381635
ASIR09238,Asia,BWh_background,BWh oases,representative_point_fallback,2.02536,1.939331,0.005684836,2.7157593,2.660614,-0.011428941,2.692627,2.8622894,0.004851531,4.938553,4.955261,-0.012894229
ASIR09158,Asia,BWh_background,BWh oases,polygon_reducer,2.006744384765625,1.921875,0.0084314346313476,2.841400146484375,2.693206787109375,-0.0061769648455083,2.734619140625,2.75067138671875,0.0021727660205215,4.910919189453125,4.940078735351562,-0.0232129376381635
ASIR09267,Asia,BWh_background,BWh oases,representative_point_fallback,1.954834,1.8693848,0.0025488515,2.7127075,2.552185,-0.007435881,2.6621857,2.8275604,-0.003587782,4.948044,4.9810944,-0.023904081
ASIR09212,Asia,BWh_background,BWh oases,polygon_reducer,2.025360107421875,1.9393310546875,0.0056848358362913,2.71575927734375,2.660614013671875,-0.0114289410412311,2.692626953125,2.862289428710937,0.0048515307717025,4.938552856445312,4.95526123046875,-0.0128942290320992
ASIR09044,Asia,BWh_background,BWh oases,polygon_reducer,2.010208129882812,1.923559188842773,0.006890621841497,2.741933822631836,2.6662474738227,-0.0111910505478994,2.691251436869304,2.822557025485569,0.0029280230575952,4.904022534688314,4.933481110466851,-0.0176997858862806
ASIR09034,Asia,BWh_background,BWh oases,polygon_reducer,1.979597650572311,1.893868663699128,0.001276473115404,2.727052058730015,2.597340570494186,-0.0082667134485619,2.679117601971293,2.843068535383357,0.0004986903515812,4.964313666765079,4.997736731240916,-0.0162890490101173
ASIR09066,Asia,BWh_background,BWh oases,polygon_reducer,1.97491455078125,1.857827993539664,0.0054398993889872,2.718656099759615,2.530503023587741,-0.0108623076660128,2.663154015174279,2.815662325345553,-0.0061734444676683,4.984378756009615,4.987241539588341,-0.0329766477529819
ASIR09079,Asia,BWh_background,BWh oases,polygon_reducer,1.915247300091912,1.855757769416361,0.0039692837562338,2.739102232689951,2.591471354166667,-0.004746180009462,2.711344401041667,2.908017326803768,0.0022280005710747,5.09910254384957,5.035520366593903,-0.016533558165618
ASIR09174,Asia,BWh_background,BWh oases,polygon_reducer,1.908935546875,1.943695068359375,0.0018762235995382,2.777923583984375,2.625946044921875,-0.0011216754792258,2.793930053710937,2.923202514648437,0.0107986088842153,5.11279296875,5.139450073242188,-0.0105765312910079
ASIR09045,Asia,BWh_background,BWh oases,polygon_reducer,1.985438437357436,1.893831796019617,0.0046878499828659,2.763356675196738,2.577470319984603,-0.0072618548343651,2.745696353216241,2.909930709504734,-0.0052571509230582,5.132644876076357,5.056054999358463,-0.0251334596452486
ASIR09041,Asia,BWh_background,BWh oases,polygon_reducer,2.035810901272681,1.925598538306452,0.0039429487615463,2.844238871912803,2.667621637159778,-0.0048846942462748,2.766310464182208,2.864154249621976,0.0057075178310755,5.054105697139617,5.036076305758568,-0.0151475031649874
ASPK07015,Asia,BWh_background,BWh oases,polygon_reducer,1.573256700745623,1.676354871122379,0.1432627740677094,2.253400721845099,2.365566489750865,0.1705176503145733,2.212697231031784,2.447574329686864,0.174078264822789,4.059082130655792,4.382359333846003,0.2992659106074016
ASPK07064,Asia,BWh_background,BWh oases,polygon_reducer,1.430512539176054,1.557944364325945,0.1800032587245453,2.104574868845385,2.212772812954216,0.2354992612503296,2.021490052688954,2.261510982069859,0.1954191405066224,3.747422861498456,4.013178448344387,0.3653208041606948
ASPK05014,Asia,mixed_BWh_BWk,BWh/BWk oases,polygon_reducer,1.926736684945913,1.85943838266226,0.02915270282672,2.925370436448317,2.648291954627404,0.0442183527808923,2.816038865309495,2.821556678185096,0.0556960177536193,5.031683114858773,5.039377065805287,0.089060373031176
ASPK05037,Asia,non_BWh_BWk_background,non-BW oases,polygon_reducer,2.05047607421875,1.85772705078125,0.0681387856602668,2.9224853515625,2.6063232421875,0.0502134673297405,2.8955078125,2.7724609375,0.0803772807121276,5.211288452148438,5.0047607421875,0.0938931331038475
ASPK09256,Asia,non_BWh_BWk_background,non-BW oases,polygon_reducer,2.0738525390625,1.896270751953125,0.0635780990123748,2.93585205078125,2.566314697265625,0.0421277061104774,2.921340942382812,2.76580810546875,0.0511816553771495,5.334976196289063,4.966476440429688,0.0668484717607498
ASPK09261,Asia,BWk_background,BWk oases,representative_point_fallback,2.0738525,1.8962708,0.0635781,2.935852,2.5663147,0.042127706,2.921341,2.765808,0.051181655,5.334976,4.9664764,0.06684847
ASPK09006,Asia,mixed_BWh_BWk,BWh/BWk oases,polygon_reducer,2.007601473751808,1.89213610831534,0.0337218698181121,2.956875691371683,2.620229348428725,0.025327738457048,2.902785683587101,2.818870352270491,0.0422841329748854,5.223723409612459,5.097902790066983,0.0557477076623811
ASIR09122,Asia,BWh_background,BWh oases,polygon_reducer,2.008223313551683,1.952524038461538,0.0069891035628433,2.879145695612981,2.666797344501202,0.0046785180456936,2.905467106745793,2.975230290339543,0.0102229704363987,5.308983435997596,5.171399630033052,-0.0100672212787545
ASIR09180,Asia,BWh_background,BWh oases,polygon_reducer,2.026580810546875,1.968841552734375,0.0079233543947339,2.92718505859375,2.693511962890625,0.005987272132188,2.930252075195312,2.974746704101562,0.0123694492504,5.400146484375,5.225784301757812,-0.009093876928091
ASIR09038,Asia,BWh_background,BWh oases,polygon_reducer,2.026349358809622,1.988805509868421,0.0047282749125243,2.903562686317846,2.66331642552426,0.0014469074843586,2.908948075143915,2.977843997353001,0.0096246994345595,5.370754442716899,5.235836631373355,-0.006709917075932
ASIR09075,Asia,BWh_background,BWh oases,polygon_reducer,2.02356650612571,1.965435143673058,0.0111349982378835,2.933042121656013,2.70066787257339,0.0042830026200549,2.927960713704427,2.980701793323864,0.0104830589314753,5.389375860040838,5.219351335005326,-0.0087599237167248
ASIR09091,Asia,BWh_background,BWh oases,polygon_reducer,2.043975830078125,1.983673095703125,0.0117283519357442,2.92974853515625,2.72674560546875,0.0105469161644577,2.95184326171875,3.00213623046875,0.0133967893198132,5.457626342773438,5.217605590820312,-0.0070453365333378
ASIR09070,Asia,BWh_background,BWh oases,polygon_reducer,2.0562744140625,1.98419189453125,0.012310572899878,2.927215576171875,2.713165283203125,0.0164589285850524,2.949127197265625,3.015975952148437,0.0132144140079617,5.480926513671875,5.221359252929688,-0.0028152586892247
AS2F09051,Asia,BWh_background,BWh oases,polygon_reducer,2.076365563177293,2.018873153194305,0.0067262335421307,2.950853655415197,2.754974365234375,0.0053338554740372,2.901694143972089,3.034126404793032,0.0116680732011915,5.440644171930128,5.224872712166079,-0.0027906951323647
ASIR09096,Asia,BWh_background,BWh oases,polygon_reducer,2.07042236328125,1.9798095703125,0.0156612899154424,2.911553955078125,2.664617919921874,0.0196365714073181,2.958465576171875,3.0098876953125,0.0103399788960814,5.487060546874999,5.232089233398437,-0.0078239006921648
ASIR09108,Asia,BWh_background,BWh oases,polygon_reducer,2.087317833533654,1.982276329627404,0.017827365332498,2.911724384014423,2.661585881159856,0.0217852096718091,2.960768479567308,2.993488018329326,0.0131230534125979,5.459429227388823,5.23629643366887,-0.0053499680227385
ASIR09060,Asia,BWh_background,BWh oases,polygon_reducer,2.09679069519043,1.984109497070313,0.0129986921558156,2.929322052001953,2.707082366943359,0.019363355403766,2.963146018981934,2.979560661315918,0.0157062064041383,5.398223495483398,5.240909385681152,0.0003008713480085
ASIR09187,Asia,BWh_background,BWh oases,polygon_reducer,2.102147420247396,1.990748087565104,0.0173237997417648,2.901870727539062,2.698420206705729,0.0199184433246652,2.952199300130208,2.965204874674479,0.014800160502394,5.334462483723959,5.257120768229166,0.0077291410416364
ASIR09164,Asia,BWh_background,BWh oases,polygon_reducer,2.100479125976562,2.001800537109375,0.0184678239747881,2.894660949707031,2.698623657226562,0.0173932178877294,2.945720672607422,2.975433349609375,0.0144171132706105,5.326995849609375,5.255657196044922,0.0154447667300701
ASIR09121,Asia,BWh_background,BWh oases,polygon_reducer,2.060760498046875,2.033905029296875,0.0103870248422026,2.8795166015625,2.645721435546875,0.0121687557548284,2.921340942382812,2.954360961914062,0.0066189500503242,5.294952392578125,5.198806762695312,0.0114468475803732
ASIR09128,Asia,mixed_BWh_BWk,BWh/BWk oases,polygon_reducer,2.09246826171875,2.016799926757812,0.0180803546682,2.92724609375,2.65533447265625,0.0226292125880718,2.906753540039062,2.933677673339844,0.0144139821641147,5.301628112792969,5.158470153808594,0.0242415452376008
ASIR09183,Asia,BWh_background,BWh oases,polygon_reducer,2.092361450195312,2.014457702636719,0.0201807282865047,2.930610656738281,2.63519287109375,0.0235093818046152,2.904560089111328,2.913516998291016,0.0164381032809615,5.308460235595703,5.136283874511719,0.0298346038907766
ASIR09224,Asia,BWh_background,BWh oases,polygon_reducer,2.08026123046875,1.9947509765625,0.0181392896920442,2.92315673828125,2.61444091796875,0.0139065198600292,2.90118408203125,2.869293212890625,0.0110519519075751,5.30621337890625,5.096481323242188,0.0215244330465793
ASIR09217,Asia,BWh_background,BWh oases,polygon_reducer,2.08026123046875,1.9947509765625,0.0181392896920442,2.92315673828125,2.61444091796875,0.0139065198600292,2.90118408203125,2.869293212890625,0.0110519519075751,5.30621337890625,5.096481323242188,0.0215244330465793
ASIR09100,Asia,BWh_background,BWh oases,polygon_reducer,2.09738057454427,2.020925903320312,0.0182624631250898,2.919021606445312,2.655658976236979,0.0207305534432331,2.911766560872396,2.944414265950521,0.0133888387742141,5.297578430175781,5.197401936848958,0.0197221651052435
ASAF09059,Asia,BWh_background,BWh oases,polygon_reducer,2.068436603156888,1.91449753119021,0.0094079261512628,2.845618111746651,2.590275978555485,0.002296813616377,2.944275680853396,2.892793616470026,0.0090468597897727,5.335429756008849,5.094593904456314,0.0192203558031089
ASAF09189,Asia,BWh_background,BWh oases,polygon_reducer,2.07177734375,1.93963623046875,0.0012837278191,2.851531982421875,2.565643310546875,0.0024917826522141,2.947463989257812,2.84930419921875,0.0037248458247631,5.352859497070312,5.051101684570312,0.014317387714982
ASAF09190,Asia,BWh_background,BWh oases,polygon_reducer,2.05810546875,1.918365478515625,0.0132879754528403,2.86663818359375,2.5545654296875,0.0029986258596181,2.9293212890625,2.798385620117188,-0.0016870805993676,5.340179443359375,4.95880126953125,0.0228031706064939
ASAF09241,Asia,BWh_background,BWh oases,representative_point_fallback,2.0609436,1.9004517,0.016418105,3.040924,2.6047363,0.002296825,2.956131,2.8492126,0.02073026,5.4550476,5.269638,-0.0042007086
ASAF09284,Asia,BWh_background,BWh oases,representative_point_fallback,2.153595,1.9248962,-0.010530178,2.997284,2.6311035,-0.0075177616,2.9696503,2.7233582,-0.007768993,5.3851624,5.089981,-0.03264934
