OasisID,continent,exact_background_class,background_class,polygon_area_km2
AFMA42119,Africa,BWh_background,BWh oases,1.966511
AFMA42133,Africa,BWh_background,BWh oases,1.57962
AFMA42061,Africa,BWh_background,BWh oases,9.656285
AFMA30014,Africa,BWk_background,BWk oases,31.7616
AFMA30011,Africa,non_BWh_BWk_background,non-BW oases,50.843055
AFMA30036,Africa,BWh_background,BWh oases,3.28957
AFMA30031,Africa,non_BWh_BWk_background,non-BW oases,7.617839
AFMA30018,Africa,non_BWh_BWk_background,non-BW oases,21.797067
AFMA30055,Africa,non_BWh_BWk_background,non-BW oases,1.27314
AFMA30037,Africa,non_BWh_BWk_background,non-BW oases,3.167486
AFMA30023,Africa,non_BWh_BWk_background,non-BW oases,15.044352
AFMA30022,Africa,non_BWh_BWk_background,non-BW oases,16.44992
AFMA31057,Africa,non_BWh_BWk_background,non-BW oases,2.109011
AFMA31023,Africa,non_BWh_BWk_background,non-BW oases,18.068594
AF2Q42033,Africa,BWh_background,BWh oases,24.01177
AFMA42114,Africa,BWh_background,BWh oases,2.353639
AFMA42123,Africa,BWh_background,BWh oases,1.765906
AFMA42063,Africa,BWh_background,BWh oases,9.234213
AFMA42127,Africa,BWh_background,BWh oases,1.673625
AFMA42141,Africa,BWh_background,BWh oases,1.147375
AFMA42015,Africa,BWh_background,BWh oases,75.553285
AFMA42065,Africa,mixed_BWh_BWk,BWh/BWk oases,8.869251
AFMA30050,Africa,BWh_background,BWh oases,1.53803
AFMA30030,Africa,BWh_background,BWh oases,8.453959
AFMA30047,Africa,non_BWh_BWk_background,non-BW oases,1.704184
AFMA30042,Africa,non_BWh_BWk_background,non-BW oases,1.960843
AFMA30052,Africa,non_BWh_BWk_background,non-BW oases,1.378998
AFMA30057,Africa,non_BWh_BWk_background,non-BW oases,1.192233
AFMA30003,Africa,non_BWh_BWk_background,non-BW oases,256.238086
AFMA30004,Africa,BWk_background,BWk oases,156.465341
AFMA30010,Africa,non_BWh_BWk_background,non-BW oases,52.689119
AFDZ43079,Africa,BWh_background,BWh oases,34.563906
AFDZ43184,Africa,BWh_background,BWh oases,6.294758
AFDZ42018,Africa,BWh_background,BWh oases,62.603244
AFDZ42115,Africa,BWh_background,BWh oases,2.331477
AFDZ43029,Africa,BWh_background,BWh oases,168.114485
AFDZ43138,Africa,BWh_background,BWh oases,11.582908
AFDZ42010,Africa,BWh_background,BWh oases,134.838726
AFDZ43181,Africa,BWh_background,BWh oases,6.433662
AFDZ43313,Africa,BWh_background,BWh oases,1.636828
AFDZ43294,Africa,BWh_background,BWh oases,2.054619
AFDZ43261,Africa,BWh_background,BWh oases,2.786324
AFDZ42097,Africa,BWh_background,BWh oases,3.862808
AFDZ43004,Africa,BWh_background,BWh oases,839.984991
AFDZ42108,Africa,BWh_background,BWh oases,2.838336
AFDZ43183,Africa,BWh_background,BWh oases,6.322594
AFDZ43252,Africa,BWh_background,BWh oases,3.024157
AFDZ42131,Africa,BWh_background,BWh oases,1.599228
AFDZ43228,Africa,BWh_background,BWh oases,3.65355
AFDZ42112,Africa,BWh_background,BWh oases,2.525119
AFDZ42138,Africa,BWh_background,BWh oases,1.264274
AFDZ42042,Africa,BWh_background,BWh oases,16.867386
AFDZ43110,Africa,BWh_background,BWh oases,18.504862
AFDZ42124,Africa,BWh_background,BWh oases,1.736022
AFDZ43065,Africa,BWh_background,BWh oases,47.568797
AFDZ43131,Africa,BWh_background,BWh oases,12.787426
AFDZ43165,Africa,BWh_background,BWh oases,7.94629
AFDZ43180,Africa,BWh_background,BWh oases,6.474363
AFDZ43074,Africa,BWh_background,BWh oases,42.605772
AFDZ43038,Africa,BWh_background,BWh oases,98.272931
AFDZ43081,Africa,BWh_background,BWh oases,32.581853
AFDZ43098,Africa,BWh_background,BWh oases,22.598893
AFDZ42027,Africa,BWh_background,BWh oases,34.170446
AFDZ43238,Africa,BWh_background,BWh oases,3.371615
AFDZ43289,Africa,BWh_background,BWh oases,2.210248
AFDZ42088,Africa,BWh_background,BWh oases,4.882498
AFDZ43279,Africa,BWh_background,BWh oases,2.381205
AFDZ43265,Africa,BWh_background,BWh oases,2.754632
AFDZ43234,Africa,BWh_background,BWh oases,3.479584
AFDZ42048,Africa,BWh_background,BWh oases,14.52702
AFDZ42052,Africa,BWh_background,BWh oases,13.949817
AFDZ42092,Africa,BWh_background,BWh oases,4.192808
AFDZ43102,Africa,BWh_background,BWh oases,21.826867
AFDZ43030,Africa,BWh_background,BWh oases,166.832878
AFDZ43305,Africa,BWh_background,BWh oases,1.845879
AFDZ43246,Africa,BWh_background,BWh oases,3.152134
AFDZ43108,Africa,BWh_background,BWh oases,18.761274
AFDZ43036,Africa,BWh_background,BWh oases,120.194401
AFDZ42044,Africa,mixed_BWh_BWk,BWh/BWk oases,15.933504
AFDZ42113,Africa,mixed_BWh_BWk,BWh/BWk oases,2.400739
AFDZ43096,Africa,BWh_background,BWh oases,24.458332
AFDZ42013,Africa,mixed_BWh_BWk,BWh/BWk oases,83.658922
AFDZ43058,Africa,BWh_background,BWh oases,51.419143
AFDZ42071,Africa,BWh_background,BWh oases,6.746282
AFDZ43082,Africa,BWh_background,BWh oases,30.330327
AFDZ42082,Africa,BWh_background,BWh oases,5.518673
AFDZ42125,Africa,BWh_background,BWh oases,1.704582
AFDZ43331,Africa,BWh_background,BWh oases,1.306845
AFDZ42116,Africa,BWk_background,BWk oases,2.090634
AFDZ43334,Africa,BWh_background,BWh oases,1.231621
AFDZ42028,Africa,BWk_background,BWk oases,32.307314
AFDZ43333,Africa,BWh_background,BWh oases,1.28958
AFDZ43056,Africa,BWh_background,BWh oases,52.899047
AFDZ43355,Africa,BWh_background,BWh oases,1.0284
AFDZ43086,Africa,BWh_background,BWh oases,29.327544
AFDZ42089,Africa,mixed_BWh_BWk,BWh/BWk oases,4.811725
AFDZ42128,Africa,BWk_background,BWk oases,1.659874
AFDZ43168,Africa,BWh_background,BWh oases,7.614324
AFDZ43358,Africa,BWh_background,BWh oases,1.016835
AFDZ42020,Africa,BWh_background,BWh oases,54.112177
AFDZ43211,Africa,BWh_background,BWh oases,4.700129
AFDZ42143,Africa,BWk_background,BWk oases,1.029648
AFDZ42093,Africa,BWk_background,BWk oases,4.014163
AFDZ43354,Africa,BWh_background,BWh oases,1.033208
AFDZ42111,Africa,BWk_background,BWk oases,2.56172
AFDZ42094,Africa,BWk_background,BWk oases,3.945643
AFDZ42136,Africa,BWk_background,BWk oases,1.43638
AFDZ42098,Africa,BWk_background,BWk oases,3.806057
AFDZ43169,Africa,BWh_background,BWh oases,7.440499
AFDZ43330,Africa,BWh_background,BWh oases,1.317533
AFDZ42053,Africa,mixed_BWh_BWk,BWh/BWk oases,12.793937
AFDZ43223,Africa,BWh_background,BWh oases,3.771291
AFDZ43040,Africa,BWh_background,BWh oases,91.324743
AFDZ43188,Africa,BWh_background,BWh oases,5.852822
AFDZ30061,Africa,BWk_background,BWk oases,1.110567
AFDZ30032,Africa,BWk_background,BWk oases,5.670824
AFDZ43023,Africa,BWh_background,BWh oases,254.110393
AFDZ43205,Africa,BWh_background,BWh oases,4.953934
AFDZ30012,Africa,BWk_background,BWk oases,50.553715
AFDZ30048,Africa,BWk_background,BWk oases,1.63964
AFDZ30020,Africa,BWk_background,BWk oases,18.969221
AFDZ43255,Africa,BWh_background,BWh oases,2.921404
AFDZ43155,Africa,BWh_background,BWh oases,8.960032
AFDZ43315,Africa,BWh_background,BWh oases,1.587384
AFDZ43171,Africa,BWk_background,BWk oases,7.362109
AFDZ30035,Africa,BWk_background,BWk oases,4.635008
AFDZ43327,Africa,mixed_BWh_BWk,BWh/BWk oases,1.358812
AFDZ30046,Africa,BWk_background,BWk oases,1.715695
AFDZ30033,Africa,BWk_background,BWk oases,5.259887
AFDZ30025,Africa,BWk_background,BWk oases,11.635347
AFDZ30054,Africa,BWk_background,BWk oases,1.27982
AFDZ43135,Africa,BWk_background,BWk oases,12.239003
AFDZ43085,Africa,BWh_background,BWh oases,29.406966
AFDZ43288,Africa,mixed_BWh_BWk,BWh/BWk oases,2.224117
AFDZ43282,Africa,BWk_background,BWk oases,2.293707
AFDZ43343,Africa,non_BWh_BWk_background,non-BW oases,1.116693
AFDZ30043,Africa,BWk_background,BWk oases,1.897358
AFDZ43308,Africa,non_BWh_BWk_background,non-BW oases,1.746433
AFDZ30056,Africa,BWk_background,BWk oases,1.233368
AFDZ43250,Africa,non_BWh_BWk_background,non-BW oases,3.083417
AFDZ43166,Africa,non_BWh_BWk_background,non-BW oases,7.932764
AFDZ30053,Africa,BWk_background,BWk oases,1.371597
AFDZ30063,Africa,BWk_background,BWk oases,1.047072
AFDZ30059,Africa,BWk_background,BWk oases,1.143369
AFDZ43243,Africa,mixed_BWh_BWk,BWh/BWk oases,3.216613
AFDZ43201,Africa,non_BWh_BWk_background,non-BW oases,5.072493
AFDZ30028,Africa,BWk_background,BWk oases,10.946463
AFDZ30064,Africa,BWk_background,BWk oases,1.004653
AFDZ43256,Africa,BWk_background,BWk oases,2.904603
AFDZ43134,Africa,BWk_background,BWk oases,12.473587
AFDZ30062,Africa,BWk_background,BWk oases,1.106829
AFDZ43251,Africa,non_BWh_BWk_background,non-BW oases,3.027152
AFDZ30038,Africa,BWk_background,BWk oases,2.955676
AFDZ30017,Africa,non_BWh_BWk_background,non-BW oases,22.984757
AFDZ43021,Africa,BWh_background,BWh oases,257.124685
AFDZ43267,Africa,BWh_background,BWh oases,2.639227
AFDZ43002,Africa,BWh_background,BWh oases,2626.788014
AFDZ43170,Africa,non_BWh_BWk_background,non-BW oases,7.406811
AF2P43080,Africa,BWh_background,BWh oases,33.745839
AFDZ30039,Africa,BWk_background,BWk oases,2.7576
AFDZ30045,Africa,non_BWh_BWk_background,non-BW oases,1.750587
AFDZ30007,Africa,BWk_background,BWk oases,68.060057
AFDZ30049,Africa,BWk_background,BWk oases,1.632946
AFDZ30041,Africa,non_BWh_BWk_background,non-BW oases,2.082282
AFDZ30005,Africa,non_BWh_BWk_background,non-BW oases,122.122688
AFDZ30006,Africa,BWk_background,BWk oases,91.761716
AFDZ43227,Africa,BWk_background,BWk oases,3.659257
AFDZ43141,Africa,BWk_background,BWk oases,10.873404
AFDZ43132,Africa,non_BWh_BWk_background,non-BW oases,12.618427
AFDZ43271,Africa,BWk_background,BWk oases,2.528261
AFDZ30044,Africa,non_BWh_BWk_background,non-BW oases,1.806489
AFDZ43164,Africa,non_BWh_BWk_background,non-BW oases,8.001477
AFDZ30034,Africa,BWk_background,BWk oases,5.206253
AFDZ30060,Africa,non_BWh_BWk_background,non-BW oases,1.125127
AFDZ43325,Africa,BWh_background,BWh oases,1.382292
AFDZ30008,Africa,non_BWh_BWk_background,non-BW oases,60.201076
AFDZ43091,Africa,BWk_background,BWk oases,26.615252
AFDZ30058,Africa,non_BWh_BWk_background,non-BW oases,1.166933
AFDZ43284,Africa,BWk_background,BWk oases,2.254024
AFDZ30015,Africa,non_BWh_BWk_background,non-BW oases,24.941431
AFDZ43323,Africa,BWk_background,BWk oases,1.398608
AFDZ43320,Africa,BWk_background,BWk oases,1.493439
AFDZ43042,Africa,mixed_BWh_BWk,BWh/BWk oases,90.947172
AFDZ43216,Africa,BWh_background,BWh oases,4.312447
AFDZ43193,Africa,BWh_background,BWh oases,5.542762
AFDZ43328,Africa,BWk_background,BWk oases,1.342807
AFDZ43344,Africa,BWh_background,BWh oases,1.11243
AFDZ43174,Africa,BWh_background,BWh oases,7.077897
AFDZ43175,Africa,BWh_background,BWh oases,6.947587
AFDZ43182,Africa,mixed_BWh_BWk,BWh/BWk oases,6.39165
AFDZ43302,Africa,BWk_background,BWk oases,1.88888
AFDZ43055,Africa,non_BWh_BWk_background,non-BW oases,52.914831
AFDZ30040,Africa,non_BWh_BWk_background,non-BW oases,2.20999
AFDZ43144,Africa,non_BWh_BWk_background,non-BW oases,10.094124
AFDZ43274,Africa,BWk_background,BWk oases,2.512675
AFDZ43113,Africa,BWh_background,BWh oases,16.32367
AFDZ30065,Africa,non_BWh_BWk_background,non-BW oases,1.002173
AFDZ43215,Africa,non_BWh_BWk_background,non-BW oases,4.335459
AFDZ43097,Africa,BWh_background,BWh oases,23.389564
AFDZ30026,Africa,non_BWh_BWk_background,non-BW oases,11.114227
AFDZ30027,Africa,non_BWh_BWk_background,non-BW oases,10.964205
AFDZ43099,Africa,mixed_BWh_BWk,BWh/BWk oases,22.508492
AFDZ30051,Africa,non_BWh_BWk_background,non-BW oases,1.402084
AFDZ43034,Africa,mixed_BWh_BWk,BWh/BWk oases,129.930513
AFDZ43299,Africa,BWh_background,BWh oases,1.999776
AFDZ43123,Africa,BWh_background,BWh oases,14.149984
AFDZ43087,Africa,BWh_background,BWh oases,29.059758
AFDZ43270,Africa,non_BWh_BWk_background,non-BW oases,2.531976
AFDZ43218,Africa,non_BWh_BWk_background,non-BW oases,4.153569
AFDZ43339,Africa,non_BWh_BWk_background,non-BW oases,1.188695
AF2P43027,Africa,BWh_background,BWh oases,184.144236
AFDZ43195,Africa,BWh_background,BWh oases,5.497777
AFDZ43304,Africa,BWk_background,BWk oases,1.850494
AFDZ43352,Africa,non_BWh_BWk_background,non-BW oases,1.049334
AFDZ43059,Africa,BWh_background,BWh oases,51.312355
AFDZ43152,Africa,BWh_background,BWh oases,9.433122
AFDZ43258,Africa,BWh_background,BWh oases,2.843483
AFDZ43048,Africa,non_BWh_BWk_background,non-BW oases,64.97709
AFDZ43287,Africa,BWh_background,BWh oases,2.239437
AFDZ43230,Africa,BWh_background,BWh oases,3.557023
AFDZ43025,Africa,BWk_background,BWk oases,226.191851
AFDZ43043,Africa,BWh_background,BWh oases,86.582733
AFDZ43044,Africa,BWh_background,BWh oases,84.132412
AFDZ43321,Africa,non_BWh_BWk_background,non-BW oases,1.476839
AFDZ43120,Africa,BWk_background,BWk oases,14.806828
AFDZ43210,Africa,BWh_background,BWh oases,4.742699
AFDZ43153,Africa,BWh_background,BWh oases,9.411844
AFDZ43337,Africa,BWh_background,BWh oases,1.218709
AFDZ43324,Africa,BWh_background,BWh oases,1.392705
AFDZ43268,Africa,non_BWh_BWk_background,non-BW oases,2.611816
AFDZ43199,Africa,BWh_background,BWh oases,5.108417
AFDZ43026,Africa,BWh_background,BWh oases,200.24648
AFDZ43240,Africa,BWh_background,BWh oases,3.276162
AFDZ43073,Africa,non_BWh_BWk_background,non-BW oases,42.881341
AFDZ43318,Africa,BWh_background,BWh oases,1.520544
AFDZ43241,Africa,BWh_background,BWh oases,3.262676
AFDZ43219,Africa,non_BWh_BWk_background,non-BW oases,4.094673
AFDZ43349,Africa,non_BWh_BWk_background,non-BW oases,1.089414
AFDZ43285,Africa,non_BWh_BWk_background,non-BW oases,2.240757
AFDZ43257,Africa,BWh_background,BWh oases,2.864765
AFDZ43111,Africa,BWh_background,BWh oases,18.138553
AFDZ43031,Africa,non_BWh_BWk_background,non-BW oases,155.367268
AFDZ43146,Africa,BWh_background,BWh oases,9.914626
AFDZ43154,Africa,non_BWh_BWk_background,non-BW oases,9.263707
AFDZ43202,Africa,non_BWh_BWk_background,non-BW oases,5.068533
AFDZ43312,Africa,non_BWh_BWk_background,non-BW oases,1.67556
AFDZ43106,Africa,non_BWh_BWk_background,non-BW oases,19.250546
AFDZ43245,Africa,non_BWh_BWk_background,non-BW oases,3.164957
AFDZ43348,Africa,non_BWh_BWk_background,non-BW oases,1.089647
AFDZ43233,Africa,non_BWh_BWk_background,non-BW oases,3.514436
AFDZ43150,Africa,BWh_background,BWh oases,9.735473
AFDZ43311,Africa,non_BWh_BWk_background,non-BW oases,1.696247
AFDZ43137,Africa,BWh_background,BWh oases,11.713629
AFDZ43237,Africa,non_BWh_BWk_background,non-BW oases,3.398819
AFDZ43291,Africa,BWh_background,BWh oases,2.10952
AFDZ43139,Africa,non_BWh_BWk_background,non-BW oases,11.572521
AFDZ43300,Africa,BWh_background,BWh oases,1.969389
AFDZ43167,Africa,non_BWh_BWk_background,non-BW oases,7.662879
AFDZ43316,Africa,non_BWh_BWk_background,non-BW oases,1.574494
AFDZ43236,Africa,BWh_background,BWh oases,3.405259
AFDZ43109,Africa,non_BWh_BWk_background,non-BW oases,18.692753
AFDZ43310,Africa,non_BWh_BWk_background,non-BW oases,1.712297
AFDZ43001,Africa,BWh_background,BWh oases,4952.421111
AFDZ43130,Africa,non_BWh_BWk_background,non-BW oases,12.988466
AFDZ43148,Africa,BWk_background,BWk oases,9.848694
AFDZ43129,Africa,BWh_background,BWh oases,13.098608
AFDZ43221,Africa,BWh_background,BWh oases,4.067619
AFDZ43263,Africa,non_BWh_BWk_background,non-BW oases,2.777204
AFDZ43179,Africa,non_BWh_BWk_background,non-BW oases,6.49959
AFDZ43200,Africa,BWk_background,BWk oases,5.106696
AFDZ43046,Africa,mixed_BWh_BWk,BWh/BWk oases,73.010792
AFDZ43161,Africa,BWh_background,BWh oases,8.227259
AFDZ43090,Africa,BWh_background,BWh oases,27.102369
AFDZ43317,Africa,BWh_background,BWh oases,1.568409
AFDZ43014,Africa,mixed_BWh_BWk,BWh/BWk oases,420.008424
AFDZ43359,Africa,mixed_BWh_BWk,BWh/BWk oases,1.015465
AFDZ43191,Africa,BWh_background,BWh oases,5.656788
AFDZ43190,Africa,BWh_background,BWh oases,5.664712
AFDZ43127,Africa,mixed_BWh_BWk,BWh/BWk oases,13.838884
AFDZ43338,Africa,BWh_background,BWh oases,1.205251
AFDZ43203,Africa,BWh_background,BWh oases,5.048882
AFDZ43292,Africa,mixed_BWh_BWk,BWh/BWk oases,2.087709
AFDZ43192,Africa,BWh_background,BWh oases,5.550426
AFDZ43196,Africa,BWh_background,BWh oases,5.283876
AFDZ43147,Africa,BWh_background,BWh oases,9.880901
AFDZ43329,Africa,BWk_background,BWk oases,1.333617
AFDZ43253,Africa,BWk_background,BWk oases,3.006664
AFDZ43160,Africa,BWh_background,BWh oases,8.262164
AFDZ43262,Africa,BWh_background,BWh oases,2.781969
AFDZ43212,Africa,BWk_background,BWk oases,4.683341
AFDZ43207,Africa,BWh_background,BWh oases,4.909611
AFDZ43149,Africa,BWk_background,BWk oases,9.750905
AFDZ43047,Africa,non_BWh_BWk_background,non-BW oases,68.104893
AFDZ43118,Africa,mixed_BWh_BWk,BWh/BWk oases,15.123724
AFDZ43186,Africa,BWh_background,BWh oases,5.897136
AFDZ43125,Africa,non_BWh_BWk_background,non-BW oases,14.022584
AFDZ43214,Africa,non_BWh_BWk_background,non-BW oases,4.586062
AFDZ43015,Africa,BWh_background,BWh oases,414.42264
AFDZ43248,Africa,non_BWh_BWk_background,non-BW oases,3.142246
AFDZ43290,Africa,non_BWh_BWk_background,non-BW oases,2.181533
AFDZ43077,Africa,mixed_BWh_BWk,BWh/BWk oases,37.929782
AFDZ43273,Africa,BWk_background,BWk oases,2.513283
AFDZ43350,Africa,BWh_background,BWh oases,1.087954
AFDZ43335,Africa,non_BWh_BWk_background,non-BW oases,1.227007
AFDZ43306,Africa,BWh_background,BWh oases,1.83097
AFDZ43208,Africa,BWh_background,BWh oases,4.801532
AFDZ43286,Africa,BWh_background,BWh oases,2.240092
AFDZ43322,Africa,BWh_background,BWh oases,1.452949
AFDZ43066,Africa,BWh_background,BWh oases,46.446467
AFDZ43326,Africa,BWh_background,BWh oases,1.379969
AFDZ43053,Africa,BWh_background,BWh oases,55.897297
AFDZ43307,Africa,BWh_background,BWh oases,1.78718
AFDZ43357,Africa,BWh_background,BWh oases,1.020457
AFDZ43356,Africa,BWh_background,BWh oases,1.022742
AFDZ43276,Africa,BWh_background,BWh oases,2.429981
AFDZ43277,Africa,BWh_background,BWh oases,2.392318
AFDZ43297,Africa,BWh_background,BWh oases,2.035609
AFDZ43070,Africa,BWh_background,BWh oases,44.430278
AFDZ43017,Africa,mixed_BWh_BWk,BWh/BWk oases,381.611093
AFDZ43204,Africa,BWh_background,BWh oases,5.003399
AFDZ43247,Africa,BWh_background,BWh oases,3.146072
AFDZ43145,Africa,non_BWh_BWk_background,non-BW oases,10.004047
AFDZ43163,Africa,BWh_background,BWh oases,8.015788
AFDZ43280,Africa,BWh_background,BWh oases,2.372058
AFDZ43103,Africa,BWh_background,BWh oases,21.678537
AFDZ43100,Africa,non_BWh_BWk_background,non-BW oases,22.24961
AFDZ43239,Africa,BWh_background,BWh oases,3.289131
AFDZ43293,Africa,mixed_BWh_BWk,BWh/BWk oases,2.08395
AFDZ43232,Africa,BWh_background,BWh oases,3.543228
AFDZ43060,Africa,BWh_background,BWh oases,50.746425
AFDZ43006,Africa,BWh_background,BWh oases,636.88584
AFDZ43156,Africa,BWh_background,BWh oases,8.805082
AFDZ43032,Africa,mixed_BWh_BWk,BWh/BWk oases,145.40169
AFDZ43231,Africa,BWh_background,BWh oases,3.544972
AFDZ43008,Africa,mixed_BWh_BWk,BWh/BWk oases,617.968007
AFDZ43133,Africa,non_BWh_BWk_background,non-BW oases,12.496047
AFDZ43078,Africa,non_BWh_BWk_background,non-BW oases,36.111428
AFDZ43010,Africa,mixed_BWh_BWk,BWh/BWk oases,542.771487
AFTN43303,Africa,BWh_background,BWh oases,1.851524
AFTN32072,Africa,BWh_background,BWh oases,2.090592
AFTN32067,Africa,BWh_background,BWh oases,2.718353
AFTN32071,Africa,BWh_background,BWh oases,2.240729
AFTN32053,Africa,BWh_background,BWh oases,6.601032
AFTN32054,Africa,BWh_background,BWh oases,5.807001
AFTN32063,Africa,BWh_background,BWh oases,3.9253
AFTN32037,Africa,BWh_background,BWh oases,12.772739
AFTN32064,Africa,BWh_background,BWh oases,3.73356
AFTN32069,Africa,BWh_background,BWh oases,2.444624
AFTN32079,Africa,BWh_background,BWh oases,1.049165
AFTN32031,Africa,BWh_background,BWh oases,15.237799
AFTN32075,Africa,BWh_background,BWh oases,1.607141
AFTN32057,Africa,BWh_background,BWh oases,5.292157
AFTN32019,Africa,BWh_background,BWh oases,43.408614
AFTN32041,Africa,BWh_background,BWh oases,11.517222
AFTN32047,Africa,BWh_background,BWh oases,8.212022
AFTN43068,Africa,BWh_background,BWh oases,45.624339
AFTN43176,Africa,BWh_background,BWh oases,6.630271
AFTN43049,Africa,BWh_background,BWh oases,60.761394
AFTN43347,Africa,BWh_background,BWh oases,1.091795
AFTN43341,Africa,BWh_background,BWh oases,1.177659
AFTN43260,Africa,BWh_background,BWh oases,2.797576
AFTN43213,Africa,BWh_background,BWh oases,4.605145
AFTN43242,Africa,BWh_background,BWh oases,3.243964
AFTN43005,Africa,BWh_background,BWh oases,679.411283
AFTN43272,Africa,BWh_background,BWh oases,2.521278
AFTN43244,Africa,BWh_background,BWh oases,3.207911
AFTN43259,Africa,BWh_background,BWh oases,2.821021
AFTN43033,Africa,BWh_background,BWh oases,133.393365
AFTN43332,Africa,BWh_background,BWh oases,1.300258
AFTN43037,Africa,BWh_background,BWh oases,114.682902
AFTN43119,Africa,BWh_background,BWh oases,15.057497
AFTN43229,Africa,BWh_background,BWh oases,3.590753
AFTN43124,Africa,BWh_background,BWh oases,14.128746
AFTN43281,Africa,BWh_background,BWh oases,2.35999
AFTN43342,Africa,BWh_background,BWh oases,1.134993
AFTN43269,Africa,BWh_background,BWh oases,2.556681
AFTN43159,Africa,BWh_background,BWh oases,8.433062
AFTN43122,Africa,BWh_background,BWh oases,14.441895
AFTN43178,Africa,BWh_background,BWh oases,6.522605
AFTN43069,Africa,BWh_background,BWh oases,44.838606
AFTN43295,Africa,BWh_background,BWh oases,2.054162
AFTN43062,Africa,BWh_background,BWh oases,48.694696
AFTN43314,Africa,BWh_background,BWh oases,1.605257
AFTN43116,Africa,BWh_background,BWh oases,15.604477
AFTN43022,Africa,BWh_background,BWh oases,255.89855
AFDZ30001,Africa,mixed_BWh_BWk,BWh/BWk oases,14588.152417
AFDZ43298,Africa,BWh_background,BWh oases,2.010943
AFDZ43296,Africa,BWh_background,BWh oases,2.04083
AFDZ43094,Africa,BWh_background,BWh oases,25.178975
AFDZ43351,Africa,BWh_background,BWh oases,1.06277
AFDZ43345,Africa,BWh_background,BWh oases,1.102192
AFDZ43309,Africa,BWh_background,BWh oases,1.744831
AFDZ43194,Africa,BWh_background,BWh oases,5.505462
AFDZ43319,Africa,BWh_background,BWh oases,1.519746
AFDZ43157,Africa,BWh_background,BWh oases,8.625438
AFDZ43220,Africa,BWh_background,BWh oases,4.074771
AFDZ43225,Africa,BWh_background,BWh oases,3.736858
AFDZ43278,Africa,BWh_background,BWh oases,2.391537
AFDZ30024,Africa,non_BWh_BWk_background,non-BW oases,13.452543
AFDZ43254,Africa,mixed_BWh_BWk,BWh/BWk oases,2.996864
AFDZ30019,Africa,non_BWh_BWk_background,non-BW oases,19.933474
AFDZ30016,Africa,non_BWh_BWk_background,non-BW oases,24.080266
AFDZ30009,Africa,non_BWh_BWk_background,non-BW oases,58.08203
AFDZ43121,Africa,BWh_background,BWh oases,14.646448
AFDZ43104,Africa,BWh_background,BWh oases,21.012403
AFDZ43158,Africa,non_BWh_BWk_background,non-BW oases,8.562848
AFMA42106,Africa,BWh_background,BWh oases,3.151723
AFMA31055,Africa,non_BWh_BWk_background,non-BW oases,2.50213
AFMA42008,Africa,mixed_BWh_BWk,BWh/BWk oases,172.905323
AFMA31008,Africa,mixed_BWh_BWk,BWh/BWk oases,105.234463
AFMA42001,Africa,mixed_BWh_BWk,BWh/BWk oases,817.408909
AFMA31001,Africa,BWh_background,BWh oases,17609.230618
AFDZ43083,Africa,BWh_background,BWh oases,30.296351
AFMA42003,Africa,BWh_background,BWh oases,604.60709
AF2Q30002,Africa,mixed_BWh_BWk,BWh/BWk oases,8791.476344
AFDZ43007,Africa,BWh_background,BWh oases,627.127166
AFDZ43093,Africa,BWh_background,BWh oases,26.482945
AFDZ43187,Africa,BWh_background,BWh oases,5.870601
AFDZ43019,Africa,BWh_background,BWh oases,291.089976
AFDZ43235,Africa,BWh_background,BWh oases,3.47631
AFDZ43198,Africa,BWh_background,BWh oases,5.211541
AFDZ43151,Africa,BWh_background,BWh oases,9.571994
AFDZ43075,Africa,BWh_background,BWh oases,42.39227
AFDZ43173,Africa,BWh_background,BWh oases,7.10211
AFDZ43016,Africa,BWh_background,BWh oases,395.543891
AFDZ43140,Africa,BWh_background,BWh oases,11.080116
AFDZ43076,Africa,BWh_background,BWh oases,39.305777
AFDZ43088,Africa,BWh_background,BWh oases,28.180157
AFDZ42084,Africa,BWh_background,BWh oases,5.375207
AFDZ42017,Africa,BWh_background,BWh oases,64.299441
AFDZ42040,Africa,BWh_background,BWh oases,17.985696
AFDZ42085,Africa,BWh_background,BWh oases,5.126786
AFDZ42050,Africa,BWh_background,BWh oases,14.184407
AFDZ42002,Africa,BWh_background,BWh oases,808.748133
AF2Q30029,Africa,BWk_background,BWk oases,10.015101
AFDZ30021,Africa,BWk_background,BWk oases,16.896355
AFDZ30013,Africa,BWk_background,BWk oases,34.256687
AFTN32070,Africa,BWh_background,BWh oases,2.277123
AFTN32066,Africa,BWh_background,BWh oases,3.147432
AFTN32036,Africa,BWh_background,BWh oases,13.196666
AFTN32076,Africa,BWh_background,BWh oases,1.56912
AFTN32052,Africa,BWh_background,BWh oases,6.750935
AFTN32056,Africa,BWh_background,BWh oases,5.379011
AFTN32043,Africa,BWh_background,BWh oases,10.388801
AFTN32038,Africa,BWh_background,BWh oases,12.307572
AFTN32012,Africa,BWh_background,BWh oases,119.217774
AFTN32006,Africa,BWh_background,BWh oases,476.816935
AFLY44018,Africa,BWh_background,BWh oases,85.672634
AFLY43222,Africa,BWh_background,BWh oases,3.828523
AFLY43071,Africa,BWh_background,BWh oases,44.294491
AFLY43209,Africa,BWh_background,BWh oases,4.800986
AFLY43011,Africa,BWh_background,BWh oases,525.757468
AFLY43067,Africa,BWh_background,BWh oases,45.767177
