OasisID,continent,exact_background_class,background_class,polygon_area_km2,representative_longitude_deg_e,representative_latitude_deg_n
AFLY44051,Africa,BWh_background,BWh oases,8.681764,20.7824187622,29.0341048872
AFLY43101,Africa,BWh_background,BWh oases,21.947567,19.9937842649,29.0609432432
AFLY43266,Africa,BWh_background,BWh oases,2.700176,20.0905114962,29.0776258434
AFLY43064,Africa,BWh_background,BWh oases,47.836678,19.7160474917,29.1267694519
AFLY43197,Africa,BWh_background,BWh oases,5.276573,20.0703445585,29.1463062111
AFLY32005,Africa,BWh_background,BWh oases,491.159099,15.7826956302,29.0675018328
AFLY44054,Africa,BWh_background,BWh oases,7.099567,21.761102117,29.1471169353
AFLY32008,Africa,BWh_background,BWh oases,224.829658,16.2563926522,29.0653075687
AFLY44005,Africa,BWh_background,BWh oases,694.560944,21.5004847552,29.0657644791
AFLY43024,Africa,BWh_background,BWh oases,229.491867,19.2166916465,29.2695421
AFLY44056,Africa,BWh_background,BWh oases,6.101385,24.5798188873,29.5946653164
AFLY44036,Africa,BWh_background,BWh oases,21.51365,24.5163869518,29.6071595542
AF2O44009,Africa,BWh_background,BWh oases,298.464989,24.7705584316,29.6629493687
AFLY32039,Africa,BWh_background,BWh oases,12.254284,14.2660244103,29.9847663984
AFLY32062,Africa,BWh_background,BWh oases,4.014765,13.5834373889,30.386213009
AFLY32022,Africa,BWh_background,BWh oases,34.641868,19.6157447433,30.398906047
AFLY32065,Africa,BWh_background,BWh oases,3.166691,13.4155288669,30.4125962287
AFLY32060,Africa,BWh_background,BWh oases,4.734867,19.7328320582,30.4775685122
AFLY32030,Africa,BWh_background,BWh oases,16.36655,18.5655040402,30.4829534327
AFLY32055,Africa,BWh_background,BWh oases,5.47156,18.4108613626,30.5878253809
AFLY32045,Africa,BWh_background,BWh oases,9.48146,15.4209377236,30.5943571984
AFLY32068,Africa,BWh_background,BWh oases,2.680488,13.5906081765,30.6681020837
AFLY32035,Africa,BWh_background,BWh oases,14.377265,18.0896078882,30.7976970988
AFLY32040,Africa,BWh_background,BWh oases,11.548831,17.8849489299,30.816441984
AFLY32010,Africa,BWh_background,BWh oases,130.446379,20.2322085662,30.7498322627
AFLY32004,Africa,BWh_background,BWh oases,662.485403,16.7401961992,31.1315954968
AFLY32020,Africa,BWh_background,BWh oases,40.586503,16.2388606293,31.1379320498
AFLY32027,Africa,BWh_background,BWh oases,19.973308,15.5745248009,31.3289507142
AFLY32050,Africa,BWh_background,BWh oases,7.038833,13.8561725033,31.3747791452
AFLY32077,Africa,BWh_background,BWh oases,1.451066,15.4296683654,31.4073519587
AFLY32044,Africa,BWh_background,BWh oases,10.158397,13.3260228972,31.3913482183
AFLY32011,Africa,BWh_background,BWh oases,120.91816,15.21266638,31.3098796267
AFLY32025,Africa,BWh_background,BWh oases,24.492876,13.7497297874,31.4076967338
AFLY32049,Africa,BWh_background,BWh oases,7.455581,15.2540688223,31.4521965718
AFLY32033,Africa,BWh_background,BWh oases,14.990266,12.9839503894,31.4450022218
AFLY32016,Africa,BWh_background,BWh oases,64.816859,14.3725606034,31.548665621
AFLY32023,Africa,BWh_background,BWh oases,31.896309,14.7104026938,31.6572520187
AFLY32046,Africa,BWh_background,BWh oases,8.508406,14.6575900431,31.7131418579
AFLY32007,Africa,BWh_background,BWh oases,257.138366,14.1461117614,31.7707418557
AFLY32013,Africa,BWh_background,BWh oases,112.123772,23.0833117358,32.3939173995
AFLY32015,Africa,non_BWh_BWk_background,non-BW oases,68.349136,23.0658670213,32.5532111479
AFLY32028,Africa,BWh_background,BWh oases,19.243631,10.9888549153,31.8736305905
AFLY32034,Africa,BWh_background,BWh oases,14.46605,11.169946947,31.9807968961
AFLY32024,Africa,BWh_background,BWh oases,24.563093,11.6819827676,31.957455633
AFLY32042,Africa,BWh_background,BWh oases,11.479749,12.2241665538,32.0010052545
AFLY32048,Africa,BWh_background,BWh oases,7.47267,11.9516872045,32.0193266723
AFLY32014,Africa,BWh_background,BWh oases,71.883501,10.9615274295,31.9950866051
AFLY32017,Africa,BWh_background,BWh oases,62.829612,11.38071061,32.0128150966
AFLY32021,Africa,BWh_background,BWh oases,35.632109,11.5260012121,32.0605758632
AFLY32029,Africa,BWh_background,BWh oases,17.94664,12.1423495091,32.0700072266
AFLY32059,Africa,BWh_background,BWh oases,4.895774,11.8758822612,32.1171046677
AFLY32078,Africa,BWh_background,BWh oases,1.124982,11.6007758684,32.1283494685
AFLY32061,Africa,BWh_background,BWh oases,4.119209,12.3340734632,32.1457569035
AFLY32026,Africa,BWh_background,BWh oases,23.92757,12.4177523183,32.1378280969
AFLY32073,Africa,BWh_background,BWh oases,2.08687,12.5033469604,32.2007896333
AFLY32032,Africa,BWh_background,BWh oases,15.024781,12.3806568252,32.3092623662
AFLY32074,Africa,BWh_background,BWh oases,1.862153,11.9901259801,32.4661294239
AFLY32018,Africa,BWh_background,BWh oases,57.224185,11.891128531,32.4843791651
AFLY32058,Africa,BWh_background,BWh oases,4.922593,11.7677203352,32.5704982214
AFLY32009,Africa,non_BWh_BWk_background,non-BW oases,143.149632,22.6812010791,32.71330577
AFLY32003,Africa,BWh_background,BWh oases,5632.125909,20.4448981145,32.1572609055
AFLY32002,Africa,BWh_background,BWh oases,10447.713207,13.2609103231,32.6042702025
AFEG37030,Africa,BWh_background,BWh oases,7.70992,34.8871110619,25.0697033013
AFEG37038,Africa,BWh_background,BWh oases,4.440899,34.7962004589,25.2306461628
AFEG37040,Africa,BWh_background,BWh oases,4.14896,34.7374302272,25.3285262364
AFEG37051,Africa,BWh_background,BWh oases,1.941436,34.6896589362,25.4269011278
AFEG37026,Africa,BWh_background,BWh oases,9.383131,34.6183619704,25.5477599744
AFEG37059,Africa,BWh_background,BWh oases,1.050372,34.4410153422,25.8326354128
AFEG37058,Africa,BWh_background,BWh oases,1.08761,34.4147558713,25.8710321459
AFEG37054,Africa,BWh_background,BWh oases,1.570972,34.3829814116,25.9434454502
AFEG37055,Africa,BWh_background,BWh oases,1.519926,34.3608294473,25.9678253732
AFEG37020,Africa,BWh_background,BWh oases,16.178232,34.2630645147,26.1225587797
AFEG37013,Africa,BWh_background,BWh oases,30.121146,33.9317520383,26.7667048444
AFEG37032,Africa,BWh_background,BWh oases,6.490153,33.9827910352,26.8602776954
AFEG37004,Africa,BWh_background,BWh oases,200.280091,33.7805014131,27.2176650367
AFEG37039,Africa,BWh_background,BWh oases,4.40275,33.5746189863,27.8040319436
AFEG37057,Africa,BWh_background,BWh oases,1.208456,33.5781776084,27.8406938112
AFEG37023,Africa,BWh_background,BWh oases,10.821046,33.2321524976,27.9771233809
AFEG37061,Africa,BWh_background,BWh oases,1.005461,33.3412834481,28.0495606406
AFEG37015,Africa,BWh_background,BWh oases,19.867561,33.2360456258,28.1369690074
AFEG37052,Africa,BWh_background,BWh oases,1.819334,33.1278959158,28.2060795557
AFEG37019,Africa,BWh_background,BWh oases,17.594758,33.0834746976,28.3506670866
AFEG37031,Africa,BWh_background,BWh oases,7.239866,33.0009165546,28.4707214913
AFEG37047,Africa,BWh_background,BWh oases,2.433727,32.9243260387,28.5452764529
AFEG37027,Africa,BWh_background,BWh oases,9.298767,32.8555269164,28.6116116698
AFEG37028,Africa,BWh_background,BWh oases,8.853529,32.7463159312,28.7619674217
AFEG37048,Africa,BWh_background,BWh oases,2.284256,32.6529424185,29.1071593023
AFEG37016,Africa,BWh_background,BWh oases,19.46818,32.5907056804,29.3057629832
AFEG37024,Africa,BWh_background,BWh oases,9.843513,32.4045478932,29.4286205911
AFEG37025,Africa,BWh_background,BWh oases,9.634645,32.4549172144,29.4647492817
AFEG37049,Africa,BWh_background,BWh oases,2.18704,32.3746633166,29.53398241
AFEG37008,Africa,BWh_background,BWh oases,148.911179,32.3059589411,29.6743095563
AFEG44090,Africa,BWh_background,BWh oases,1.704143,29.0668707231,25.1805803772
AFEG44043,Africa,BWh_background,BWh oases,14.672215,29.7662334367,25.2118716671
AFEG44065,Africa,BWh_background,BWh oases,4.279867,30.6191240932,25.2315542163
AFEG44049,Africa,BWh_background,BWh oases,8.909215,29.1659643769,25.2601476643
AFEG44040,Africa,BWh_background,BWh oases,16.739294,29.0616136086,25.2505676413
AFEG44048,Africa,BWh_background,BWh oases,9.410094,29.2603297977,25.2970532944
AFEG44076,Africa,BWh_background,BWh oases,2.997153,30.530122706,25.3218856835
AFEG44112,Africa,BWh_background,BWh oases,1.036521,29.4393157739,25.3627613707
AFEG44059,Africa,BWh_background,BWh oases,5.062917,29.1246545013,25.3709856178
AFEG44077,Africa,BWh_background,BWh oases,2.868976,29.0847682267,25.3691937229
AFEG44078,Africa,BWh_background,BWh oases,2.780307,29.3891975638,25.3823089273
AFEG44097,Africa,BWh_background,BWh oases,1.382757,29.4204604764,25.3851334609
AFEG44098,Africa,BWh_background,BWh oases,1.298287,29.0718428944,25.4030272197
AFEG44087,Africa,BWh_background,BWh oases,1.728857,29.4718009135,25.4076772471
AFEG44033,Africa,BWh_background,BWh oases,23.326254,29.0280845688,25.3668341272
AFEG44089,Africa,BWh_background,BWh oases,1.726412,29.0411442152,25.4663469768
AFEG44073,Africa,BWh_background,BWh oases,3.241019,28.9830772654,25.6049878102
AFEG44075,Africa,BWh_background,BWh oases,3.034642,30.5902239325,25.6274362039
AFEG44106,Africa,BWh_background,BWh oases,1.114074,28.7883639739,25.6377471864
AFEG44101,Africa,BWh_background,BWh oases,1.21827,28.9694729448,25.6550491183
AFEG44004,Africa,BWh_background,BWh oases,792.835674,29.0353052277,25.5657651194
AFEG44096,Africa,BWh_background,BWh oases,1.435141,28.6193919657,25.7527993573
AFEG44045,Africa,BWh_background,BWh oases,12.639872,28.6594107206,25.7567750859
AFEG44092,Africa,BWh_background,BWh oases,1.629079,30.6138240804,25.7875751365
AFEG44107,Africa,BWh_background,BWh oases,1.099243,28.5741156542,25.7987340377
AFEG44066,Africa,BWh_background,BWh oases,4.146301,30.5814506743,25.8568266242
AFEG44029,Africa,BWh_background,BWh oases,36.420595,28.3788287616,25.8764201758
AFEG44016,Africa,BWh_background,BWh oases,108.57723,28.5663547146,25.8677358761
AFEG44012,Africa,BWh_background,BWh oases,224.102822,27.7142695367,26.4380160991
AFEG44032,Africa,BWh_background,BWh oases,27.254985,27.8538471632,26.5844423572
AFEG44070,Africa,BWh_background,BWh oases,3.472653,28.606800252,26.68276274
AFEG44038,Africa,BWh_background,BWh oases,17.438266,28.7982086296,26.6916342985
AFEG44110,Africa,BWh_background,BWh oases,1.069055,28.2193278938,26.7418967577
AFEG44074,Africa,BWh_background,BWh oases,3.190448,27.7325266914,26.7521082968
AFEG44099,Africa,BWh_background,BWh oases,1.268698,27.692896033,26.8006762217
AFEG44047,Africa,BWh_background,BWh oases,9.617695,28.1671361061,26.7877279336
AFEG44061,Africa,BWh_background,BWh oases,4.848768,28.7377745362,26.7884297168
AFEG44080,Africa,BWh_background,BWh oases,2.60264,27.6308916986,26.831636732
AFEG44079,Africa,BWh_background,BWh oases,2.622746,28.1929662889,26.8807080768
AFEG44085,Africa,BWh_background,BWh oases,1.930697,28.576335385,26.8900510334
AFEG44050,Africa,BWh_background,BWh oases,8.867331,28.0227488382,26.8846682113
AFEG44095,Africa,BWh_background,BWh oases,1.545225,28.1910095563,26.9237706524
AFEG44044,Africa,BWh_background,BWh oases,13.923014,28.7214383847,26.9061124285
AFEG44104,Africa,BWh_background,BWh oases,1.124351,28.0326299026,26.9474304204
AFEG44108,Africa,BWh_background,BWh oases,1.082693,28.6604461127,26.9644618208
AFEG44102,Africa,BWh_background,BWh oases,1.197682,28.6792067648,26.9688742732
AFEG44086,Africa,BWh_background,BWh oases,1.908571,28.6539994858,26.9944335828
AFEG44028,Africa,BWh_background,BWh oases,37.449533,28.1021455517,26.9472220014
AFEG44064,Africa,BWh_background,BWh oases,4.386107,27.9838989779,27.0218451949
AFEG44100,Africa,BWh_background,BWh oases,1.240124,28.6065187772,27.0456731523
AFEG44023,Africa,BWh_background,BWh oases,55.749175,28.5184167751,26.9402772929
AFEG44021,Africa,BWh_background,BWh oases,57.805484,28.1639462321,27.0243809686
AFEG44103,Africa,BWh_background,BWh oases,1.151914,28.1950857498,27.0740829469
AFEG44013,Africa,BWh_background,BWh oases,177.405119,28.3364520965,26.9863177492
AFEG44039,Africa,BWh_background,BWh oases,17.272027,28.0363858543,27.0937388739
AFEG44026,Africa,BWh_background,BWh oases,50.789689,28.5908871714,27.0938591563
AFEG44082,Africa,BWh_background,BWh oases,2.501718,28.5159617388,27.1591410079
AFEG27044,Africa,BWh_background,BWh oases,2.869864,30.7649076141,27.1659124579
AFEG44083,Africa,BWh_background,BWh oases,2.131705,28.1544186056,27.1901485041
AFEG44071,Africa,BWh_background,BWh oases,3.28742,28.0992779277,27.1963673084
AFEG27067,Africa,BWh_background,BWh oases,1.226707,30.7622751661,27.2335015523
AFEG27060,Africa,BWh_background,BWh oases,1.447766,30.7344295986,27.2575760874
AFEG44003,Africa,BWh_background,BWh oases,807.946444,27.8737114726,26.9179920708
AFEG44024,Africa,BWh_background,BWh oases,52.571779,27.2933807329,27.274712704
AFEG27024,Africa,BWh_background,BWh oases,13.282518,30.668855479,27.3353019875
AFEG44031,Africa,BWh_background,BWh oases,27.848255,27.3176414156,27.3489444034
AFEG27048,Africa,BWh_background,BWh oases,2.578586,31.0154884891,27.4314661328
AFEG27056,Africa,BWh_background,BWh oases,1.521722,30.573528033,27.4663748447
AFEG27041,Africa,BWh_background,BWh oases,3.063259,30.5597341854,27.4872572421
AFEG27015,Africa,BWh_background,BWh oases,38.696703,31.0866686409,27.4620435942
AFEG27036,Africa,BWh_background,BWh oases,4.488597,30.9549601817,27.5282980453
AFEG27009,Africa,BWh_background,BWh oases,68.526063,28.5585579146,27.8650390583
AFEG27021,Africa,BWh_background,BWh oases,15.475182,28.6153018507,27.9890988335
AFEG27012,Africa,BWh_background,BWh oases,51.805966,28.747839341,28.0184090184
AFEG27058,Africa,BWh_background,BWh oases,1.482193,28.6736206121,28.0796874552
AFEG27068,Africa,BWh_background,BWh oases,1.213428,28.7525617786,28.0830747323
AFEG27066,Africa,BWh_background,BWh oases,1.250348,28.7251006284,28.0870749656
AFEG27049,Africa,BWh_background,BWh oases,2.281406,28.5562491668,28.1068289499
AFEG27011,Africa,BWh_background,BWh oases,52.163638,28.6179754,28.0778625404
AFEG27059,Africa,BWh_background,BWh oases,1.477414,28.5838450708,28.1392080053
AFEG27069,Africa,BWh_background,BWh oases,1.202457,28.6811130549,28.1555210844
AFEG27029,Africa,BWh_background,BWh oases,8.552337,28.6180124129,28.1581596534
AFEG27007,Africa,BWh_background,BWh oases,111.711269,29.9504938617,28.3634205843
AFEG27005,Africa,BWh_background,BWh oases,728.171767,28.9422366724,28.2960210393
AFEG44060,Africa,BWh_background,BWh oases,4.902821,26.5769833821,28.6760513401
AFEG44053,Africa,BWh_background,BWh oases,7.958707,26.4702297753,28.6790878033
AFEG27019,Africa,BWh_background,BWh oases,16.785109,29.3419818203,28.6779982081
AFEG44052,Africa,BWh_background,BWh oases,8.50513,26.7310169418,28.7037648269
AFEG44020,Africa,BWh_background,BWh oases,61.671286,26.9514396944,28.7345301357
AFEG44069,Africa,BWh_background,BWh oases,3.680592,27.0830441036,28.780831684
AFEG44046,Africa,BWh_background,BWh oases,10.837867,26.4254026562,28.90892015
AFEG44057,Africa,BWh_background,BWh oases,5.612202,26.4080200417,29.0581400758
AFEG27025,Africa,BWh_background,BWh oases,10.553197,30.3082816471,29.0657778768
AFEG44022,Africa,BWh_background,BWh oases,57.302894,26.4591641025,29.1292275656
AFEG27013,Africa,BWh_background,BWh oases,42.177704,30.3244815262,29.1648129376
AFEG44007,Africa,BWh_background,BWh oases,501.432096,25.5913413032,29.1993809384
AFEG44014,Africa,BWh_background,BWh oases,154.96663,25.9837706666,29.2664800433
AFEG44042,Africa,BWh_background,BWh oases,14.800645,25.3469997092,29.3498122204
AFEG44030,Africa,BWh_background,BWh oases,35.635286,26.5108934397,29.5999933685
AFEG27035,Africa,BWh_background,BWh oases,5.284367,32.5975982928,25.086489338
AFEG27053,Africa,BWh_background,BWh oases,1.957365,32.3263281971,25.9143346975
AFEG44008,Africa,BWh_background,BWh oases,361.16501,30.6047401318,25.5629192944
AFEG44015,Africa,BWh_background,BWh oases,136.977437,30.5520594718,25.1839881738
AFEG44037,Africa,BWh_background,BWh oases,18.501935,30.5663172888,24.9830520767
AF2O27001,Africa,BWh_background,BWh oases,74883.076016,30.5127497006,29.9190193486
AFLY43185,Africa,BWh_background,BWh oases,6.219073,10.618426099,25.843389356
AFTN32051,Africa,BWh_background,BWh oases,6.82505,10.6141499359,33.0171110495
AF2P32001,Africa,mixed_BWh_BWk,BWh/BWk oases,42849.133142,9.97856875229,34.9856331245
AFZA35002,Africa,non_BWh_BWk_background,non-BW oases,151.961686,18.8847520117,-31.6935242703
AFZA35007,Africa,BWh_background,BWh oases,3.298813,17.8725185567,-31.2364135218
AFZA35003,Africa,mixed_BWh_BWk,BWh/BWk oases,78.473343,17.9513313657,-31.25034801
AFZA35004,Africa,mixed_BWh_BWk,BWh/BWk oases,76.981622,17.2919705115,-30.2871257161
AFZA35005,Africa,mixed_BWh_BWk,BWh/BWk oases,6.545892,17.066386901,-29.6658118871
AFZA35006,Africa,mixed_BWh_BWk,BWh/BWk oases,4.834922,16.8779580704,-29.2620439212
AFZA35008,Africa,BWh_background,BWh oases,1.402675,18.2030900491,-31.6972011501
AFZA35001,Africa,BWh_background,BWh oases,295.367704,18.4615960718,-31.6828942561
AFNA34020,Africa,BWk_background,BWk oases,4.697838,16.4228735718,-28.5526564056
AFNA34019,Africa,mixed_BWh_BWk,BWh/BWk oases,5.156972,15.1656058792,-26.6424200012
AFNA34010,Africa,mixed_BWh_BWk,BWh/BWk oases,27.253786,14.5189711864,-22.9536463974
AFNA34004,Africa,BWh_background,BWh oases,66.040353,14.5931219834,-22.6423096368
AFNA34017,Africa,BWh_background,BWh oases,7.183019,14.2862033259,-22.1172973408
AFNA34007,Africa,BWh_background,BWh oases,34.397762,14.0399040106,-21.8320040006
AFNA34008,Africa,BWh_background,BWh oases,30.950913,12.9512932839,-19.3964448945
AFNA34015,Africa,mixed_BWh_BWk,BWh/BWk oases,12.639419,16.3155885197,-28.5306517333
AF2W29001,Africa,mixed_BWh_BWk,BWh/BWk oases,62.979157,16.5398076761,-28.5620467736
AFAO34018,Africa,BWh_background,BWh oases,6.287092,11.8487141837,-15.8060043464
AFAO34005,Africa,BWh_background,BWh oases,49.015465,12.0468736738,-15.788332584
AFAO34003,Africa,BWh_background,BWh oases,108.746599,12.1698087891,-15.1855224352
AFAO34009,Africa,BWh_background,BWh oases,28.502975,12.2184207239,-15.0611563779
AFAO34021,Africa,BWh_background,BWh oases,4.375962,12.3230815978,-14.697044783
AFAO34014,Africa,BWh_background,BWh oases,14.832913,12.4348732542,-14.0476170239
AFAO34012,Africa,BWh_background,BWh oases,16.325231,12.4561886281,-13.9791520464
AFAO34013,Africa,BWh_background,BWh oases,16.248368,12.8079962374,-13.200956758
AFAO34023,Africa,BWh_background,BWh oases,1.923695,12.9906588046,-12.8383086037
AFAO34006,Africa,BWh_background,BWh oases,42.738975,13.0512209026,-12.7610393536
AFAO34011,Africa,BWh_background,BWh oases,23.129763,13.1964776972,-12.6313303419
AFAO34022,Africa,BWh_background,BWh oases,3.023809,13.2590258169,-12.611438268
AFAO34016,Africa,BWh_background,BWh oases,11.742253,12.4008406676,-14.2724125375
AFAO34002,Africa,BWh_background,BWh oases,168.738491,13.0504663816,-12.9067657292
AFAO34001,Africa,BWh_background,BWh oases,323.783835,13.4654163784,-12.5327101989
AFMR33035,Africa,BWh_background,BWh oases,7.759026,-8.66791634299,15.7369973083
AFMR33017,Africa,BWh_background,BWh oases,34.246706,-8.15005878484,15.7110144924
AF2U33004,Africa,BWh_background,BWh oases,292.016501,-6.68598135011,15.6013286239
AFMR33008,Africa,BWh_background,BWh oases,124.534119,-7.90077562843,15.8562430322
AFMR33014,Africa,BWh_background,BWh oases,63.076616,-9.44376930421,15.8356645392
AFMR33044,Africa,BWh_background,BWh oases,4.159358,-7.53355462211,15.8732665023
AFMR33007,Africa,BWh_background,BWh oases,145.486282,-11.5431124427,15.8701781118
AFMR33011,Africa,BWh_background,BWh oases,82.99496,-7.61011478392,16.0541232567
AFMR42076,Africa,BWh_background,BWh oases,6.233415,-6.66175755739,16.2912822213
AFMR33005,Africa,BWh_background,BWh oases,271.889239,-7.42921623263,16.263902224
AFMR33041,Africa,BWh_background,BWh oases,4.703627,-9.56052316869,16.395581736
AFMR33010,Africa,BWh_background,BWh oases,86.280534,-9.84384321419,16.3895923473
AFMR33015,Africa,BWh_background,BWh oases,55.223491,-9.70541732367,16.4253701664
AFMR33019,Africa,BWh_background,BWh oases,29.73277,-7.27937692737,16.6165075319
AFMR33006,Africa,BWh_background,BWh oases,193.914665,-10.3160135064,16.4975041282
AFMR33013,Africa,BWh_background,BWh oases,74.478433,-11.413553738,16.6213859207
AFMR33030,Africa,BWh_background,BWh oases,11.785434,-11.3713984985,16.7372685039
AFMR33022,Africa,BWh_background,BWh oases,25.401367,-7.30368750102,16.7636275906
AFMR33026,Africa,BWh_background,BWh oases,18.022915,-11.3172417148,16.7725435286
AFMR33016,Africa,BWh_background,BWh oases,52.764143,-11.8154838973,16.8264467563
AFMR31032,Africa,BWh_background,BWh oases,10.532966,-15.6767896386,16.9415895605
AFMR33045,Africa,BWh_background,BWh oases,2.553308,-15.1551447943,17.0578831308
AFMR33031,Africa,BWh_background,BWh oases,9.33671,-12.0282627862,17.0689962549
AFMR33012,Africa,BWh_background,BWh oases,77.946818,-11.005226446,17.0613557795
AFMR31042,Africa,BWh_background,BWh oases,7.152263,-16.0397843161,17.1737555136
AFMR33047,Africa,BWh_background,BWh oases,1.567341,-7.02176244936,17.2990365269
AFMR31062,Africa,BWh_background,BWh oases,1.888796,-15.1451776643,17.3150891809
AFMR33009,Africa,BWh_background,BWh oases,88.708829,-11.3461398279,17.4437665757
AFMR31060,Africa,BWh_background,BWh oases,2.001258,-15.0415346031,17.570945316
AFMR31046,Africa,BWh_background,BWh oases,4.700153,-15.9912936844,17.7224619689
AFMR31081,Africa,BWh_background,BWh oases,1.033244,-15.9760294666,17.8179495036
AFMR33033,Africa,BWh_background,BWh oases,8.499768,-11.5720925126,17.8217644059
AFMR31066,Africa,BWh_background,BWh oases,1.765245,-15.9825381166,17.8573446484
AFMR31072,Africa,BWh_background,BWh oases,1.525117,-15.1367112321,17.863937633
AFMR31005,Africa,BWh_background,BWh oases,483.467257,-15.3605252201,17.7964111109
AFMR31070,Africa,BWh_background,BWh oases,1.608149,-16.0097212429,18.2685369598
AFMR33003,Africa,BWh_background,BWh oases,313.55535,-12.246706295,17.9647929902
AFMR31039,Africa,BWh_background,BWh oases,7.536538,-15.9734409354,18.3060193046
AFMR33039,Africa,BWh_background,BWh oases,5.629545,-9.49856217292,18.4385685758
AFMR33024,Africa,BWh_background,BWh oases,22.933726,-11.4265693748,18.5452143627
AFMR33046,Africa,BWh_background,BWh oases,2.550432,-11.6870181184,18.7880266884
AFMR33038,Africa,BWh_background,BWh oases,7.091169,-11.7551924531,18.8259631096
AFMR31016,Africa,BWh_background,BWh oases,32.595417,-14.4177675189,19.7482012533
AFMR31047,Africa,BWh_background,BWh oases,3.971793,-13.0212086474,19.8569550738
AFMR31025,Africa,BWh_background,BWh oases,14.671192,-12.9638019834,19.8441075063
AFMR31019,Africa,BWh_background,BWh oases,24.45657,-13.3229973653,19.9249641898
AFMR31048,Africa,BWh_background,BWh oases,3.807348,-13.1254900319,20.0542044945
AFMR31011,Africa,BWh_background,BWh oases,47.733848,-13.0576156469,20.0143715932
AFMR31029,Africa,BWh_background,BWh oases,13.116573,-13.2166622517,20.1808412651
AFMR31058,Africa,BWh_background,BWh oases,2.064465,-13.10716138,20.2670362038
AFMR31038,Africa,BWh_background,BWh oases,8.395016,-12.9910837178,20.2727948182
AFMR31030,Africa,BWh_background,BWh oases,12.646866,-13.1998068375,20.2966301327
AFMR31037,Africa,BWh_background,BWh oases,8.649554,-16.2978798114,20.3482712779
AFMR31065,Africa,BWh_background,BWh oases,1.803162,-13.1309826279,20.4228515624
AFMR33034,Africa,BWh_background,BWh oases,7.875719,-12.3519506498,20.4709012936
AFMR31014,Africa,BWh_background,BWh oases,42.067601,-15.5166336609,20.5567719256
AFMR31031,Africa,BWh_background,BWh oases,10.598575,-12.8849160261,20.6720996132
AFMR31007,Africa,BWh_background,BWh oases,116.144139,-13.0351914507,20.5717774884
AFMR33028,Africa,BWh_background,BWh oases,14.133778,-11.6429843128,20.9470185269
AFMR31015,Africa,BWh_background,BWh oases,41.51485,-17.0317605508,20.9499595493
AFMR31052,Africa,BWh_background,BWh oases,2.655994,-16.5275770018,21.2908119866
AFMR42102,Africa,BWh_background,BWh oases,3.476878,-11.5755818698,25.2301602945
AF2U33002,Africa,BWh_background,BWh oases,1025.445732,-7.09031681841,15.6013927552
AF2V33001,Africa,BWh_background,BWh oases,15194.501591,-14.6339099551,16.2074565567
AFML28003,Africa,BWh_background,BWh oases,97.6786,-2.46562917169,15.252103261
AFML28006,Africa,BWh_background,BWh oases,66.914702,-2.15667628736,15.277361056
AFML33025,Africa,BWh_background,BWh oases,20.06632,-7.66356852775,15.3065309159
AFML33027,Africa,BWh_background,BWh oases,17.643147,-7.60250428899,15.3349103244
AFML33040,Africa,BWh_background,BWh oases,5.204119,-7.46539770165,15.3816507544
AFML28009,Africa,BWh_background,BWh oases,25.480285,-1.84708429897,15.4614704547
AFML28016,Africa,BWh_background,BWh oases,7.142824,-2.20280512556,15.489592574
AFML28008,Africa,BWh_background,BWh oases,29.636785,-1.69353305301,15.6416327191
AFML28007,Africa,BWh_background,BWh oases,53.127421,-1.93309901394,15.5378559438
AFML28014,Africa,BWh_background,BWh oases,8.371862,-2.16318068411,15.6545796992
AFML28010,Africa,BWh_background,BWh oases,20.879836,-2.29019404655,15.718464087
AFML28011,Africa,BWh_background,BWh oases,10.683206,-2.08177361556,15.7637803009
AFML28015,Africa,BWh_background,BWh oases,7.409677,-1.91908544388,15.8384589092
AFML28005,Africa,BWh_background,BWh oases,83.821163,-1.91365530244,16.1013175944
AFML28002,Africa,BWh_background,BWh oases,135.398099,-1.27585012574,15.8998696164
AFML28017,Africa,BWh_background,BWh oases,6.433918,-1.82980805335,16.2954758176
AFSN33023,Africa,BWh_background,BWh oases,23.265286,-13.3946983594,15.5497903796
AFSN33042,Africa,BWh_background,BWh oases,4.464449,-13.8357441971,16.0168232737
AFNE40002,Africa,BWh_background,BWh oases,148.757952,8.96607196532,13.8206443005
AFNE40003,Africa,BWh_background,BWh oases,44.008589,9.45646394422,13.9732446867
AFNE28013,Africa,BWh_background,BWh oases,8.42251,8.88097608343,14.9749287695
AFNE28012,Africa,BWh_background,BWh oases,8.609306,6.93273759487,16.7830268765
AFNE40005,Africa,BWh_background,BWh oases,17.923249,11.596860055,18.101955652
AFNE40004,Africa,BWh_background,BWh oases,19.727065,12.9148371004,18.6917753266
AFNE28004,Africa,BWh_background,BWh oases,92.383516,7.347500135,18.7345002879
AFNE40006,Africa,BWh_background,BWh oases,16.757756,12.8927300206,18.983922476
AFNE40009,Africa,BWh_background,BWh oases,10.801933,12.9505408722,20.2077113321
AFNE40008,Africa,BWh_background,BWh oases,11.011814,12.3063111237,21.0171907553
AFCV33018,Africa,BWh_background,BWh oases,31.885736,-23.5143866135,14.9311906693
AFCV33043,Africa,BWh_background,BWh oases,4.406048,-23.2067017599,15.1422631643
AFCV33032,Africa,BWh_background,BWh oases,8.944121,-22.7337585514,16.1515415986
AFCV33021,Africa,BWh_background,BWh oases,25.63923,-22.8972242209,16.1502063328
