baseline_id,OasisID,continent,exact_background_class,background_class,polygon_area_km2,pop_ssp2_2050,pop_ssp2_2080,pop_ssp5_2050,pop_ssp5_2080,futurepop_analysis_method,futurepop_analysis_valid
analysis_release_3437,ASCN01034,Asia,non_BWh_BWk_background,non-BW oases,1.431165,168.9967634029161,71.57750334526888,173.3569865384602,77.84600167120601,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11026,Asia,non_BWh_BWk_background,non-BW oases,66.481396,696.3946704746999,411.7178573942566,710.5257219391,431.0158487840619,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11028,Asia,non_BWh_BWk_background,non-BW oases,56.639932,795.3401223272173,434.2493862185949,811.3867739445975,459.4048334690728,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11011,Asia,BWk_background,BWk oases,604.066539,353249.3526002808,284947.7820721118,355273.9597699472,290794.0642952157,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11005,Asia,non_BWh_BWk_background,non-BW oases,6581.763075,408646.2549188779,298322.1193613294,412874.6048800572,306582.8836498745,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11020,Asia,BWk_background,BWk oases,193.621803,639.5600145973597,289.5158653756133,655.226187418814,311.5245119460881,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01009,Asia,non_BWh_BWk_background,non-BW oases,44.991487,39.57259944890972,26.6705465967786,40.24572607433926,27.36931122495536,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01011,Asia,non_BWh_BWk_background,non-BW oases,22.175986,1.509296412481926,0.3887594356437538,1.572662171074715,0.4228995265333622,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01032,Asia,non_BWh_BWk_background,non-BW oases,1.726357,1.729663989594226,1.377888024010895,1.73890478869081,1.408705749516138,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01022,Asia,non_BWh_BWk_background,non-BW oases,4.296479,30.47783114025066,13.49123949068997,31.431670966884,14.48051681376907,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01030,Asia,non_BWh_BWk_background,non-BW oases,2.227954,0.9574400186538696,0.7075449824333191,0.9647549986839294,0.7281960248947144,nearest_valid_grid,True
analysis_release_3437,ASCN01012,Asia,non_BWh_BWk_background,non-BW oases,21.069036,4.487440730537406,1.928091217635872,4.580717250987234,2.088307550620857,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01003,Asia,BWk_background,BWk oases,449.59262,47302.33822329773,36592.92411530852,47648.42915934794,37422.19987209919,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01016,Asia,non_BWh_BWk_background,non-BW oases,11.375726,995.1490335075044,585.4853208059205,1013.338809889627,608.6693452796171,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01026,Asia,non_BWh_BWk_background,non-BW oases,3.41085,14.81288731635924,10.03419652501886,14.98108703531654,10.3736834256247,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01023,Asia,non_BWh_BWk_background,non-BW oases,4.294788,1536.846550436435,1097.721190215944,1552.568382213897,1130.469889605322,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01029,Asia,non_BWh_BWk_background,non-BW oases,2.893189,0.7614052570551909,0.0,0.9080125955886243,0.0,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01018,Asia,non_BWh_BWk_background,non-BW oases,6.88809,620.8006683881006,488.3418127840046,624.3700920510403,499.8008619396175,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01015,Asia,non_BWh_BWk_background,non-BW oases,15.118122,82.84484741364957,34.72061065138908,86.10719000213541,36.48938117587362,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01008,Asia,non_BWh_BWk_background,non-BW oases,62.832175,55673.09027708996,45262.7378019871,55953.55670993849,46157.88359195201,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01017,Asia,non_BWh_BWk_background,non-BW oases,9.11353,70.74788016146466,13.49104239593429,74.62905286489206,15.17406265790887,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01014,Asia,non_BWh_BWk_background,non-BW oases,16.231176,1.39100750118562,1.107987839037319,1.398445762534556,1.132782207457611,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01024,Asia,non_BWh_BWk_background,non-BW oases,4.279795,0.0,0.0,0.0,0.0,nearest_valid_grid,True
analysis_release_3437,ASMN14020,Asia,non_BWh_BWk_background,non-BW oases,18.636072,31.64515495300293,48.94064331054688,22.6429214477539,23.11638069152832,nearest_valid_grid,True
analysis_release_3437,ASMN14021,Asia,BWk_background,BWk oases,14.923102,7.039017463010502,9.258353474446611,5.846247888515944,5.906666177882473,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01007,Asia,non_BWh_BWk_background,non-BW oases,63.465343,163.5509351267229,51.12996428129061,169.8691446339359,57.12346607043912,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01028,Asia,non_BWh_BWk_background,non-BW oases,2.921813,0.2007240056991577,0.1682119965553283,0.2014670073986053,0.1712490022182464,nearest_valid_grid,True
analysis_release_3437,ASCN01025,Asia,non_BWh_BWk_background,non-BW oases,3.584734,0.0216566116470602,0.0032800681143254,0.0223285445563981,0.0045754484603492,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01020,Asia,non_BWh_BWk_background,non-BW oases,6.658064,0.8104162737166227,0.0582530666452965,0.850537479202921,0.0961600371790152,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01019,Asia,non_BWh_BWk_background,non-BW oases,6.853694,17.51472475137652,5.524939661117148,18.24241541826653,5.897324137820453,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01002,Asia,non_BWh_BWk_background,non-BW oases,551.584311,127828.1878761985,98972.65484737624,128759.0787738674,101212.3507644398,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01033,Asia,non_BWh_BWk_background,non-BW oases,1.697389,87.21702137426267,51.79341550123951,88.93606141211885,54.13113577028115,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01006,Asia,non_BWh_BWk_background,non-BW oases,77.358414,4853.501669653622,2989.858605949803,4947.295577829326,3113.869411122572,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01027,Asia,non_BWh_BWk_background,non-BW oases,3.001217,0.0044641870111424,0.0031846552380006,0.0045027974982909,0.00328838821728,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01031,Asia,non_BWh_BWk_background,non-BW oases,1.961485,1.217470049858093,0.9985209703445436,1.222836017608643,1.018352031707764,nearest_valid_grid,True
analysis_release_3437,ASCN01035,Asia,non_BWh_BWk_background,non-BW oases,1.123357,0.2007240056991577,0.1682119965553283,0.2014670073986053,0.1712490022182464,nearest_valid_grid,True
analysis_release_3437,ASCN01010,Asia,BWk_background,BWk oases,41.638425,10.35334927691199,7.903973058600247,10.43190064659882,8.08688771642855,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01021,Asia,non_BWh_BWk_background,non-BW oases,4.868394,9.803284175541478,2.61443792178799,10.24130351404113,2.959935900720063,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01013,Asia,non_BWh_BWk_background,non-BW oases,19.215897,8.194863594628906,0.9378987807357504,9.35479080379092,1.116658723417402,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01004,Asia,non_BWh_BWk_background,non-BW oases,225.594825,27475.71825111234,21246.19295767213,27665.4744334812,21700.22215354913,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01005,Asia,non_BWh_BWk_background,non-BW oases,79.483056,1383.56439585076,811.9182969102646,1406.304523834791,851.1936420261949,polygon_fractional_aggregation,True
analysis_release_3437,ASMN11014,Asia,BWk_background,BWk oases,332.812457,267.9253906432952,324.9672736832609,236.7997424027815,238.3262785367128,polygon_fractional_aggregation,True
analysis_release_3437,ASMN16004,Asia,BWk_background,BWk oases,120.440668,1601.68719871054,1694.448377683819,1534.875126714132,1537.04452210728,polygon_fractional_aggregation,True
analysis_release_3437,ASMN16002,Asia,BWk_background,BWk oases,483.289812,1838.065782335392,2012.169455431472,1725.809222295956,1730.398604550124,polygon_fractional_aggregation,True
analysis_release_3437,ASMN16001,Asia,BWk_background,BWk oases,608.505482,1953.830723321782,2159.98419288961,1823.720554384748,1829.205342802709,polygon_fractional_aggregation,True
analysis_release_3437,ASMN16003,Asia,BWk_background,BWk oases,309.016153,1654.572498263555,1815.827747641125,1555.250739240014,1559.534555077532,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14010,Asia,BWk_background,BWk oases,303.614657,653.4536091534128,753.7874627907556,596.404207024571,599.082881929919,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14018,Asia,BWk_background,BWk oases,28.226586,5.035223007202148,5.309385776519775,4.838099002838135,4.845189094543457,nearest_valid_grid,True
analysis_release_3437,ASMN14019,Asia,BWk_background,BWk oases,27.894807,11.5310087021296,13.55829920274774,10.39941994397619,10.45360143779515,polygon_fractional_aggregation,True
analysis_release_3437,ASMN16005,Asia,BWk_background,BWk oases,11.438174,445.2680081116473,526.202021982786,400.2828807391047,402.4464751983468,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14016,Asia,BWk_background,BWk oases,68.591289,793.0972915361357,897.0324297421719,732.5327877718125,735.3035218453538,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14002,Asia,BWk_background,BWk oases,1525.327916,2564.913362254229,2865.943747044821,2381.913236678251,2390.114319855835,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14012,Asia,BWk_background,BWk oases,258.135521,3435.497143767295,3799.322969121522,3214.905049374016,3224.515140441806,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14006,Asia,BWk_background,BWk oases,582.532111,3554.986906502323,4199.183148717726,3196.329823037699,3213.501305993118,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14017,Asia,BWk_background,BWk oases,31.933501,16.17955207824707,22.18758964538575,13.04896450042725,13.2101583480835,nearest_valid_grid,True
analysis_release_3437,ASMN14015,Asia,BWk_background,BWk oases,71.627244,1735.16844486689,1993.117472692052,1576.207362075411,1583.345807627018,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14005,Asia,non_BWh_BWk_background,non-BW oases,896.155424,5532.602308733441,6279.434988317147,5091.262546408562,5111.237746704476,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11076,Asia,BWk_background,BWk oases,2.782718,5.465657818845585,0.1263861588476666,6.520922731422619,0.1765778257011696,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11071,Asia,BWk_background,BWk oases,3.577564,22.88002967834473,10.42338562011719,23.50711822509766,11.22623920440674,nearest_valid_grid,True
analysis_release_3437,ASCN11077,Asia,BWk_background,BWk oases,2.71442,12.11173607021301,2.713101307876475,12.51991971467968,3.139270630120352,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11105,Asia,BWk_background,BWk oases,1.09093,5.021530225855061,0.9156560011813112,5.310159555141466,1.068403990435179,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11082,Asia,BWk_background,BWk oases,2.485265,61.34788365340643,45.22057163190861,61.82984674489462,46.48468440015764,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11066,Asia,BWk_background,BWk oases,3.813438,5.833406877178732,0.0,6.4860340806473,0.0,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11043,Asia,BWk_background,BWk oases,12.490363,805.2673261338068,458.0648496865704,820.4063105022742,481.2080129325161,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11044,Asia,non_BWh_BWk_background,non-BW oases,12.170231,0.1895800083875656,0.1148289963603019,0.1920320093631744,0.1205649971961975,nearest_valid_grid,True
analysis_release_3437,ASCN11096,Asia,non_BWh_BWk_background,non-BW oases,1.47608,5.558898431810469,4.203598791266909,5.597535666562269,4.317279874663964,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11052,Asia,BWk_background,BWk oases,6.964121,2018.571190212181,1501.552974268917,2035.450649471901,1541.58198667137,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11034,Asia,non_BWh_BWk_background,non-BW oases,25.743285,108.6570850781759,43.76296807357281,112.3882810035595,47.19519435647633,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11009,Asia,BWk_background,BWk oases,1137.389041,49940.53459636686,36067.28744725385,50491.82586425967,37086.78200735715,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12239,Asia,BWk_background,BWk oases,1.258255,0.2993659973144531,0.0,0.3454320132732391,0.0,nearest_valid_grid,True
analysis_release_3437,ASCN12217,Asia,BWk_background,BWk oases,1.411304,0.7654564598288403,0.5522910989296435,0.7720112994802832,0.5690508576534086,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11103,Asia,BWk_background,BWk oases,1.183598,0.3305859863758087,0.2759299874305725,0.3318530023097992,0.2810069918632507,nearest_valid_grid,True
analysis_release_3437,ASCN11023,Asia,BWk_background,BWk oases,134.797602,23636.59909488241,16796.07303364188,23900.49613572808,17293.73320827665,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12011,Asia,BWk_background,BWk oases,1060.39475,265982.2223816023,210242.0085724223,267488.1485217221,215020.4184867513,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12023,Asia,BWk_background,BWk oases,164.445993,33509.4558828982,27497.4309389249,33657.94903543805,28037.63023930544,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12069,Asia,BWk_background,BWk oases,20.43265,382.6832455353971,169.3461145337759,395.1703765906173,178.7752176694537,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12019,Asia,BWk_background,BWk oases,205.633402,29377.79646253649,19173.22700804102,29758.6052925258,19854.19427023212,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12059,Asia,BWk_background,BWk oases,28.114105,1607.788546780212,1135.441899220971,1622.237765270176,1172.563440390902,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12167,Asia,BWk_background,BWk oases,2.891957,12.20414095238688,8.502304134113379,12.32175015016354,8.799096671019235,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12003,Asia,BWk_background,BWk oases,4599.680678,1681012.936085997,1318367.416566135,1691563.106256781,1348019.494332162,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12012,Asia,BWk_background,BWk oases,988.96755,38050.14815324068,27425.23084334838,38465.54872388146,28165.14537730648,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12004,Asia,BWk_background,BWk oases,3311.269034,38670.25823209891,28155.48694109298,39106.77806753783,28904.28677268823,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12001,Asia,BWk_background,BWk oases,52494.160755,3831071.550425737,2788700.702178566,3876050.256068295,2863933.911074933,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12042,Asia,BWk_background,BWk oases,52.280145,798.643121046931,555.2158933046888,807.7286263862998,572.4784745251909,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12028,Asia,BWk_background,BWk oases,93.781122,0.078575000166893,0.0670759975910186,0.078816995024681,0.068182997405529,nearest_valid_grid,True
analysis_release_3437,ASCN12024,Asia,BWk_background,BWk oases,160.862291,2746.475543031225,1384.782089185761,2833.774729824919,1450.94697421974,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12168,Asia,BWk_background,BWk oases,2.879292,0.2487931554414899,0.0,0.2870770940711864,0.0,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11029,Asia,BWk_background,BWk oases,41.492248,4014.838132561413,2805.201910636893,4065.720071238688,2889.835263562502,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11024,Asia,BWk_background,BWk oases,112.124263,741.8699077207514,409.5129675240667,761.7154990282073,428.4830790601342,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11027,Asia,BWk_background,BWk oases,57.126663,9834.0755287069,6777.41685289332,9961.370618085146,6997.224210488252,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11006,Asia,BWk_background,BWk oases,4191.372889,412647.4427539289,296187.9524209853,417520.7897098835,304749.4283846205,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14008,Asia,BWk_background,BWk oases,387.202831,10795.94430930408,12078.39904854932,10016.03368906139,10050.23865948257,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14007,Asia,BWk_background,BWk oases,560.923326,6146.469386285155,6975.112803122846,5651.725380548095,5674.002912425225,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14022,Asia,BWk_background,BWk oases,11.273,2610.919476152719,2899.235266929365,2434.539851632303,2442.19767213314,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14014,Asia,BWk_background,BWk oases,122.965168,4762.953059813146,5303.842103415765,4433.76747920038,4448.149050159891,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12251,Asia,BWk_background,BWk oases,1.085751,8.960952719071429,2.320256456930792,9.293190241421586,2.584847351170083,polygon_fractional_aggregation,True
analysis_release_3437,AS2A11019,Asia,non_BWh_BWk_background,non-BW oases,235.807442,11719.96221734154,13894.70212156347,9206.317576485157,7694.145938513298,polygon_fractional_aggregation,True
analysis_release_3437,AS2A11002,Asia,BWk_background,BWk oases,25931.909249,6042762.249122537,5739681.571209309,5748737.750593992,5076819.779386736,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12050,Asia,BWk_background,BWk oases,38.784555,1066.354436207236,462.820377611277,1105.506851485836,493.8446276431284,polygon_fractional_aggregation,True
analysis_release_3437,ASCN11001,Asia,BWk_background,BWk oases,33508.918434,6908947.21123107,5445382.905404698,6957779.73706627,5564716.66144222,polygon_fractional_aggregation,True
analysis_release_3437,ASCN01001,Asia,BWk_background,BWk oases,9762.301036,274378.845280043,191604.923089032,277952.5365809734,197042.7622415932,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14013,Asia,BWk_background,BWk oases,214.021991,1.808599948883057,2.404096841812134,1.495714783668518,1.51167893409729,nearest_valid_grid,True
analysis_release_3437,ASMN14004,Asia,BWk_background,BWk oases,930.245152,45680.21526072727,50954.28177438462,42622.05401381091,42758.77458219176,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14011,Asia,non_BWh_BWk_background,non-BW oases,303.282782,225.4237446882526,260.9986765781968,204.8822098103046,205.8380069790225,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14001,Asia,BWk_background,BWk oases,1596.96612,49784.42162985884,57334.66397694791,45494.56696591979,45693.87859729362,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14003,Asia,non_BWh_BWk_background,non-BW oases,1042.317625,5899.233072126482,6396.450624132045,5577.418649441966,5590.467517585516,polygon_fractional_aggregation,True
analysis_release_3437,ASMN14009,Asia,non_BWh_BWk_background,non-BW oases,341.204031,1476.629136416539,1660.615968088931,1366.467077008284,1371.375275352787,polygon_fractional_aggregation,True
analysis_release_3437,ASCN12002,Asia,BWk_background,BWk oases,24936.264715,4862277.94798496,3578459.039444031,4911395.957737283,3668942.405013613,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10083,Asia,non_BWh_BWk_background,non-BW oases,2.866476,510.4649741390409,594.3286841640328,435.9671225117648,404.0900941783361,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10043,Asia,mixed_BWh_BWk,BWh/BWk oases,35.664518,38.81686729108677,45.60823554417269,33.14956816967245,30.6226134362899,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10095,Asia,BWh_background,BWh oases,1.447709,1.014556771927744e-09,1.073174327181903e-09,9.579257387315463e-10,9.35954092007307e-10,nearest_valid_grid,True
analysis_release_3437,ASTM10090,Asia,BWh_background,BWh oases,1.85555,0.2407869398593902,0.2729169130325317,0.2133270502090454,0.2013580054044723,nearest_valid_grid,True
analysis_release_3437,ASTM10101,Asia,BWh_background,BWh oases,1.147667,10.06029224395752,13.22248840332031,7.512478351593018,6.337786197662354,nearest_valid_grid,True
analysis_release_3437,ASTM10094,Asia,BWh_background,BWh oases,1.537038,1.978774343860019,2.322905571688857,1.691468278773235,1.563418572240511,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10078,Asia,BWk_background,BWk oases,3.210093,90.01600310541274,110.6174329936302,73.13931392927083,65.48046352266357,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10031,Asia,BWk_background,BWk oases,61.038811,51.62282033189553,63.53823325641105,41.27547482437316,36.78275008878824,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10054,Asia,BWh_background,BWh oases,14.753062,15.27634239196777,16.57838439941406,14.10084915161133,13.61452293395996,nearest_valid_grid,True
analysis_release_3437,ASTM10085,Asia,BWk_background,BWk oases,2.652118,4.783155169242188e-12,6.796734179318934e-12,3.1792314075189397e-12,2.431608283757856e-12,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10071,Asia,BWk_background,BWk oases,5.097895,1.87701666355133,1.918120622634888,1.824067711830139,1.808387994766236,nearest_valid_grid,True
analysis_release_3437,ASTM10093,Asia,BWk_background,BWk oases,1.592248,1.87701666355133,1.918120622634888,1.824067711830139,1.808387994766236,nearest_valid_grid,True
analysis_release_3437,ASTM10011,Asia,BWk_background,BWk oases,613.635894,22.9919367497426,25.8064586900906,20.49729560228901,19.43298333877087,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10098,Asia,BWk_background,BWk oases,1.324736,2.041802644729614,2.157495498657227,1.930377960205078,1.887373924255371,nearest_valid_grid,True
analysis_release_3437,ASTM10023,Asia,BWh_background,BWh oases,109.142707,339.807632131576,427.4914193477777,268.3582814824118,235.710268236798,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10082,Asia,BWh_background,BWh oases,2.930996,1.652468085289002,2.101927995681763,1.287240862846374,1.119910001754761,nearest_valid_grid,True
analysis_release_3437,ASTM10052,Asia,BWk_background,BWk oases,17.094698,4981.627274156784,5545.77898517272,4490.186227936819,4279.451757451671,polygon_fractional_aggregation,True
analysis_release_3437,ASTM10079,Asia,BWh_background,BWh oases,3.202246,478.3652382725875,576.7973163080529,392.2973889474341,355.093024742288,polygon_fractional_aggregation,True
analysis_release_3437,ASUZ10047,Asia,BWk_background,BWk oases,20.906025,1473.241305840072,1526.515610076711,1427.954126789904,1422.099549196927,polygon_fractional_aggregation,True
analysis_release_3437,AS2C10004,Asia,mixed_BWh_BWk,BWh/BWk oases,38467.829869,4706705.880803038,5236720.634061026,4356694.085143325,4324996.185318147,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10051,Asia,non_BWh_BWk_background,non-BW oases,18.087242,8285.00545657657,11113.79578492448,6367.511617274045,6003.749309359464,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10096,Asia,non_BWh_BWk_background,non-BW oases,1.370272,753.0323134419439,935.6864136844504,623.5166928315463,599.623307267278,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10092,Asia,non_BWh_BWk_background,non-BW oases,1.652466,1468.307833577106,1716.042749678998,1284.264180699387,1251.824645035915,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10024,Asia,non_BWh_BWk_background,non-BW oases,105.637134,408.88070166853,440.1449014628479,381.5036273762059,377.3978563962113,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10039,Asia,BWk_background,BWk oases,45.309445,699.1004497382629,800.5344982852872,622.0434479544612,608.7489113829041,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10041,Asia,BWk_background,BWk oases,41.068399,6609.020307430432,7058.13316400542,6201.956723411847,6142.946371032149,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10030,Asia,BWk_background,BWk oases,65.527418,526.9537471651106,625.3392615607609,455.0465249942122,442.1578656275484,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10049,Asia,non_BWh_BWk_background,non-BW oases,18.806605,2.078421012013424,2.233501282226297,1.941679780726987,1.921311512329301,polygon_fractional_aggregation,True
analysis_release_3437,ASTJ10050,Asia,non_BWh_BWk_background,non-BW oases,18.153641,6.759451616639369,6.946534115821128,6.514763892040135,6.490014830524376,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10073,Asia,non_BWh_BWk_background,non-BW oases,3.913376,6230.153178054418,6489.277678137154,5889.430693461206,5783.639817223552,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10077,Asia,non_BWh_BWk_background,non-BW oases,3.334004,9098.519045271005,9363.514216993835,8698.120318298828,8587.970518886463,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10064,Asia,non_BWh_BWk_background,non-BW oases,7.19,3261.8789069845,3663.251129089569,2897.975577668369,2761.493687645122,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10038,Asia,non_BWh_BWk_background,non-BW oases,45.572785,1881.407551165161,2193.672815429657,1578.188610273324,1454.452676574361,polygon_fractional_aggregation,True
analysis_release_3437,ASKG12021,Asia,non_BWh_BWk_background,non-BW oases,187.746112,1.340923135275743,1.371373165492283,1.289527064808253,1.277190621670685,polygon_fractional_aggregation,True
analysis_release_3437,ASKG12026,Asia,non_BWh_BWk_background,non-BW oases,145.889821,22.16487348706122,23.86001699818265,20.29120333290321,19.61565689424111,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10087,Asia,non_BWh_BWk_background,non-BW oases,2.279197,691.3944995732268,815.2478843915088,570.3766864100345,520.2992834581736,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10060,Asia,non_BWh_BWk_background,non-BW oases,9.139813,5134.479880690044,5746.799700511813,4518.248333881128,4277.151944787239,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10097,Asia,non_BWh_BWk_background,non-BW oases,1.33453,2.895130395889282,3.030902624130249,2.723989009857178,2.669641971588135,nearest_valid_grid,True
analysis_release_3437,ASKG10036,Asia,non_BWh_BWk_background,non-BW oases,50.671252,0.2331783419484852,0.2432498951362403,0.2201365932608165,0.2161014808659738,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10105,Asia,non_BWh_BWk_background,non-BW oases,1.025724,5.499521617509098,7.376593207171529,3.759116721622542,3.002629964976445,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10056,Asia,non_BWh_BWk_background,non-BW oases,11.052332,1643.422496070263,1880.660269342001,1419.339655744863,1329.846842336683,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10048,Asia,non_BWh_BWk_background,non-BW oases,20.841403,1573.829885504595,1807.806028745028,1343.873184121064,1251.27570028805,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10010,Asia,non_BWh_BWk_background,non-BW oases,667.540918,72548.10089216218,79865.389654592,64923.32526558589,62024.85100019944,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10067,Asia,non_BWh_BWk_background,non-BW oases,5.872367,306.978347498751,378.4166972080683,239.8171696500294,211.4831687660995,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10029,Asia,non_BWh_BWk_background,non-BW oases,68.980209,13873.82936658395,14838.0045694659,12784.40883181798,12399.95393362648,polygon_fractional_aggregation,True
analysis_release_3437,ASKG10034,Asia,non_BWh_BWk_background,non-BW oases,57.517095,1531.314079057559,1814.490156165948,1263.0572773624,1152.30672236895,polygon_fractional_aggregation,True
analysis_release_3437,ASUZ10104,Asia,BWk_background,BWk oases,1.085013,2611.919808941673,2700.120022511366,2535.270312900164,2525.620312339201,polygon_fractional_aggregation,True
analysis_release_3437,ASUZ10044,Asia,BWk_background,BWk oases,33.720485,109275.4822332784,111577.9760757913,106849.1483763672,106592.5192662012,polygon_fractional_aggregation,True
analysis_release_3437,ASUZ10057,Asia,BWk_background,BWk oases,10.498855,74030.9653780362,75142.4023434645,72639.42821601384,72513.11028128075,polygon_fractional_aggregation,True
analysis_release_3437,ASUZ10074,Asia,BWk_background,BWk oases,3.754521,3.471127986907959,3.623299837112425,3.349600791931152,3.333070039749145,nearest_valid_grid,True
analysis_release_3437,ASUZ10088,Asia,BWk_background,BWk oases,2.110432,670.8494041073268,736.4538006330523,627.0038519744229,619.9717796561622,polygon_fractional_aggregation,True
