OasisID,continent,exact_background_class,background_class,polygon_area_km2,ghsl_population_2020_persons,ghsl_population_density_persons_per_km2,ghsl_built_up_area_2020_km2,ghsl_built_up_area_fraction
NAUS20013,North America,BWh_background,BWh oases,54.041495,0.0,0.0,0.0,0.0
NAUS19036,North America,BWh_background,BWh oases,66.169526,7241.13157,109.4330276750056,4.089772,0.0618074852160796
NAUS19070,North America,BWh_background,BWh oases,11.212661,2120.722254,189.1363926903702,0.602896,0.0537692167809229
NAUS19017,North America,mixed_BWh_BWk,BWh/BWk oases,301.722008,118936.323352,394.1917400735316,31.889652,0.105692164159268
NAUS20005,North America,BWk_background,BWk oases,706.721856,16991.394614,24.04254866287877,3.769366,0.0053335919470983
NAUS20055,North America,BWk_background,BWk oases,4.435325,651.057903,146.7892213084723,0.203567,0.04589674939266
NAUS19043,North America,mixed_BWh_BWk,BWh/BWk oases,41.680508,401.353571,9.629286931915512,0.452866,0.010865174675894
NAUS24053,North America,BWk_background,BWk oases,39.415587,67.101647,1.702413996777468,0.061546,0.0015614634890506
NAUS24078,North America,BWk_background,BWk oases,15.006333,21.027743,1.401257922238564,0.041501,0.0027655657114899
NAUS20022,North America,BWk_background,BWk oases,19.929386,120.406282,6.041645337192024,0.073397,0.003682853049261
NAUS24051,North America,BWk_background,BWk oases,39.878028,37.486815,0.9400368293035954,0.059958,0.0015035347284474
NAUS24055,North America,BWk_background,BWk oases,36.082114,26.219054,0.7266496081687454,0.04552,0.0012615668804771
NAUS19045,North America,non_BWh_BWk_background,non-BW oases,38.935795,366.023872,9.40070369694519,0.406903,0.0104506149161716
NAUS24070,North America,BWk_background,BWk oases,17.144991,14.320124,0.8352366005908081,0.014931,0.0008708665988801
NAUS24018,North America,non_BWh_BWk_background,non-BW oases,344.05312,2782.808783,8.08831142993268,1.122533,0.0032626735080908
NAUS20033,North America,BWk_background,BWk oases,13.148298,184.958632,14.06711591112401,0.076672,0.005831325088616
NAUS24108,North America,BWk_background,BWk oases,5.470712,0.0,0.0,0.0,0.0
NAUS24009,North America,non_BWh_BWk_background,non-BW oases,619.230397,42219.008162,68.17980571777389,10.671157,0.0172329347068535
NAUS19067,North America,non_BWh_BWk_background,non-BW oases,12.719007,56.449251,4.438180669292815,0.065184,0.0051249283847394
NAUS24136,North America,BWk_background,BWk oases,2.20998,0.0,0.0,0.0,0.0
NAUS19105,North America,non_BWh_BWk_background,non-BW oases,3.198711,2.771482,0.8664371367091306,0.007177,0.0022437162969708
NAUS24137,North America,BWk_background,BWk oases,2.19449,0.0,0.0,0.0,0.0
NAUS24041,North America,non_BWh_BWk_background,non-BW oases,76.247889,1659.201397,21.76062076944845,0.848454,0.011127573643383
NAUS24112,North America,BWk_background,BWk oases,5.181025,769.849651,148.5902212400056,0.60181,0.1161565520336226
NAUS24107,North America,BWk_background,BWk oases,5.595804,2.376941,0.4247720256106182,0.005626,0.0010053961861423
NAUS19072,North America,non_BWh_BWk_background,non-BW oases,10.483528,0.571053,0.0544714527399554,0.002586,0.0002466726849968
NAUS24065,North America,non_BWh_BWk_background,non-BW oases,19.635464,802.226283,40.85598807341655,0.307417,0.0156562126568539
NAUS24081,North America,BWk_background,BWk oases,14.383061,2.781752,0.1934047279643742,0.00575,0.0003997758196255
NAUS24125,North America,BWk_background,BWk oases,2.776547,2.037377,0.7337808436161896,0.001118,0.0004026584098882
NAUS24117,North America,BWk_background,BWk oases,3.616887,0.558094,0.1543023047167356,0.005169,0.0014291295249201
NAUS24106,North America,BWk_background,BWk oases,5.607975,36.982412,6.594610710639758,0.041088,0.0073267088387519
NAUS24026,North America,non_BWh_BWk_background,non-BW oases,185.793446,3406.387741,18.33427289464237,1.604829,0.0086377051212021
NAUS24031,North America,non_BWh_BWk_background,non-BW oases,120.246377,1461.158062,12.15136870194434,0.81554,0.0067822417635086
NAUS24037,North America,non_BWh_BWk_background,non-BW oases,103.794744,1143.249036,11.01451761372426,0.901112,0.008681672744431
NAUS24143,North America,BWk_background,BWk oases,1.804271,0.29921,0.1658342898600044,0.005483,0.0030389004755937
NAUS24102,North America,BWk_background,BWk oases,6.381355,0.092672,0.0145223075663397,0.00289,0.0004528818722669
NAUS24090,North America,BWk_background,BWk oases,10.472276,0.516505,0.0493211790827514,0.008431,0.0008050780938164
NAUS24029,North America,BWk_background,BWk oases,152.678915,1032.540393,6.762822443426455,1.468404,0.0096175951997039
NAUS24130,North America,BWk_background,BWk oases,2.625284,0.0,0.0,0.001103,0.0004201450205006
NAUS24035,North America,non_BWh_BWk_background,non-BW oases,107.985144,572.279188,5.299610361217836,0.4084,0.0037820017168287
NAUS24062,North America,non_BWh_BWk_background,non-BW oases,22.603295,13.935227,0.616513079177173,0.026704,0.0011814206734018
NAUS24140,North America,BWk_background,BWk oases,1.987909,318.509996,160.2236299548923,0.220817,0.1110800343476487
NAUS19108,North America,non_BWh_BWk_background,non-BW oases,3.064601,0.0,0.0,0.003,0.0009789202574821
NAUS24060,North America,BWk_background,BWk oases,25.07908,3.735193,0.1489366037350652,0.03195,0.0012739701775344
NAUS24030,North America,non_BWh_BWk_background,non-BW oases,125.549302,1992.932344,15.87370309713072,1.290258,0.0102769030129693
NAUS24100,North America,BWk_background,BWk oases,7.165636,0.187021,0.0260997069904192,0.00129,0.000180025890235
NAUS19035,North America,non_BWh_BWk_background,non-BW oases,76.764816,136.295027,1.775488226272828,0.216535,0.0028207584057779
NAUS24043,North America,non_BWh_BWk_background,non-BW oases,59.830917,28.270593,0.4725081014553061,0.076147,0.0012727032079418
NAUS24064,North America,BWk_background,BWk oases,21.842673,53.225536,2.436768430310704,0.062759,0.0028732289312759
NAUS24028,North America,BWk_background,BWk oases,163.306834,526.27838,3.222635373605981,1.061027,0.0064971377744056
NAUS24050,North America,non_BWh_BWk_background,non-BW oases,45.635558,8.605038,0.1885599382832132,0.252644,0.0055361216356771
NAUS24074,North America,non_BWh_BWk_background,non-BW oases,16.397282,34.736427,2.118425907415632,0.071989,0.004390300782776
NAUS24097,North America,non_BWh_BWk_background,non-BW oases,7.936656,3.376317,0.4254080055882477,0.008561,0.0010786658764094
NAUS24075,North America,non_BWh_BWk_background,non-BW oases,16.083959,46.634006,2.899410897528401,0.037826,0.0023517841596089
NAUS24012,North America,BWk_background,BWk oases,443.098066,2937.699291,6.629907725663601,3.427194,0.0077346173747461
NAUS24014,North America,non_BWh_BWk_background,non-BW oases,388.728356,55942.714863,143.9121021132814,20.837381,0.0536039645124319
NAUS24010,North America,non_BWh_BWk_background,non-BW oases,605.057188,3580.089171,5.91694345923546,1.83187,0.0030275981119325
NAUS24016,North America,BWk_background,BWk oases,365.179171,156.804893,0.4293916670291143,0.221724,0.0006071649688913
NAUS24092,North America,non_BWh_BWk_background,non-BW oases,10.01706,1.962212,0.1958870167494254,0.025128,0.0025085204640882
NAUS24049,North America,non_BWh_BWk_background,non-BW oases,48.873756,284.268118,5.816375520637293,0.158136,0.0032356015363337
NAUS24131,North America,non_BWh_BWk_background,non-BW oases,2.565617,1.585154,0.6178451421237074,0.005051,0.0019687272106475
NAUS24110,North America,non_BWh_BWk_background,non-BW oases,5.256352,3.499016,0.6656738361510036,0.005826,0.0011083732596294
NAUS24121,North America,non_BWh_BWk_background,non-BW oases,3.178001,0.155965,0.0490764477418351,0.001852,0.0005827562672258
NAUS24068,North America,non_BWh_BWk_background,non-BW oases,18.244662,595.631925,32.64691475238072,0.274251,0.0150318487676011
NAUS24135,North America,non_BWh_BWk_background,non-BW oases,2.273665,0.0,0.0,0.000101,4.442167161829029e-05
NAUS24132,North America,non_BWh_BWk_background,non-BW oases,2.553307,0.316643,0.1240128977831494,0.004248,0.0016637247303203
NAUS24046,North America,BWk_background,BWk oases,55.854354,6.314625,0.1130551970934978,0.003168,5.671894441747549e-05
NAUS24111,North America,non_BWh_BWk_background,non-BW oases,5.251076,0.572223,0.1089725229648171,0.003197,0.0006088276002861
NAUS24093,North America,non_BWh_BWk_background,non-BW oases,9.7747,197.351782,20.19006025760381,0.247015,0.0252708523023724
NAUS24008,North America,BWk_background,BWk oases,775.524629,5860.892208,7.557325697776131,3.738413,0.0048204955203298
NAUS24025,North America,BWk_background,BWk oases,190.569795,9.627534,0.0505197269063547,0.029205,0.0001532509388489
NAUS24034,North America,non_BWh_BWk_background,non-BW oases,110.973516,4.139326,0.0373001248333881,0.182425,0.0016438606847421
NAUS24059,North America,BWk_background,BWk oases,26.313561,19.59627,0.7447213244912005,0.019279,0.0007326640434565
NAUS24072,North America,non_BWh_BWk_background,non-BW oases,16.543425,2919.101276,176.4508423134871,1.648977,0.0996756717547908
NAUS24011,North America,BWk_background,BWk oases,477.05857,434208.79591,910.179217428166,70.983488,0.148794073650118
NAUS24066,North America,BWk_background,BWk oases,19.446376,0.0,0.0,7.7e-05,3.959606663987161e-06
NAUS24080,North America,non_BWh_BWk_background,non-BW oases,14.63631,2.153835,0.1471569678423045,0.005927,0.0004049517945438
NAUS24042,North America,BWk_background,BWk oases,63.9061,7082.968388,110.8339953150012,4.342984,0.0679588333508069
NAUS24113,North America,BWk_background,BWk oases,4.936655,20.157995,4.083330716851795,0.009455,0.0019152644857702
NAUS24139,North America,BWk_background,BWk oases,2.071773,0.0,0.0,0.0,0.0
NAUS24039,North America,non_BWh_BWk_background,non-BW oases,90.603303,4.743879,0.0523587865223853,0.042102,0.0004646850457537
NAUS24027,North America,non_BWh_BWk_background,non-BW oases,182.879695,202.677493,1.108255856397836,0.402037,0.002198368714471
NAUS24085,North America,BWk_background,BWk oases,12.83076,122.14043,9.519344917993946,0.09569,0.0074578590823926
NAUS24006,North America,BWk_background,BWk oases,1119.31989,14321.58679,12.79490065168055,14.163613,0.012653766922698
NAUS24054,North America,BWk_background,BWk oases,39.09329,1.556683,0.0398196979583964,0.040426,0.0010340905050457
NAUS24082,North America,BWk_background,BWk oases,14.27223,35.266483,2.470986173849496,0.018281,0.0012808790217085
NAUS24126,North America,BWk_background,BWk oases,2.737945,0.0,0.0,0.0,0.0
NAUS24045,North America,non_BWh_BWk_background,non-BW oases,56.326794,20.652716,0.366658823152619,0.027137,0.0004817778196287
NAUS24124,North America,BWk_background,BWk oases,2.906723,0.0,0.0,0.0,0.0
NAUS24128,North America,BWk_background,BWk oases,2.649466,0.0,0.0,0.002464,0.0009299987242712
NAUS24105,North America,BWk_background,BWk oases,6.088116,0.617148,0.1013692905982737,0.000633,0.0001039730517618
NAUS24044,North America,non_BWh_BWk_background,non-BW oases,56.786775,11.066616,0.1948801635592089,0.018072,0.0003182431120626
NAUS24101,North America,BWk_background,BWk oases,6.612235,0.0,0.0,0.0,0.0
NAUS24056,North America,non_BWh_BWk_background,non-BW oases,34.475526,0.0,0.0,0.012168,0.0003529460290178
NAUS24015,North America,BWk_background,BWk oases,376.875327,1487.411155,3.94669284094578,1.087935,0.0028867238634594
NAUS24120,North America,non_BWh_BWk_background,non-BW oases,3.277503,0.0,0.0,0.0,0.0
NAUS24096,North America,non_BWh_BWk_background,non-BW oases,8.277782,0.981106,0.1185228120286328,0.00167,0.0002017448635395
NAUS24098,North America,BWk_background,BWk oases,7.878235,0.0,0.0,0.000686,8.707534111384086e-05
NAUS24147,North America,non_BWh_BWk_background,non-BW oases,1.010522,0.0,0.0,0.0,0.0
NAUS24138,North America,non_BWh_BWk_background,non-BW oases,2.172111,0.0,0.0,0.0,0.0
NAUS24118,North America,non_BWh_BWk_background,non-BW oases,3.301989,5.879125,1.780479886516884,0.005263,0.0015938878051986
NAUS24116,North America,non_BWh_BWk_background,non-BW oases,4.058337,127.074096,31.31186394821327,0.10572,0.0260500791333987
NAUS24119,North America,non_BWh_BWk_background,non-BW oases,3.295419,0.249862,0.0758210109245592,0.001502,0.0004557842265277
NAUS24073,North America,BWk_background,BWk oases,16.461092,12.810444,0.7782256486993694,0.010857,0.0006595552713027
NAUS24095,North America,BWk_background,BWk oases,8.334821,4.95969,0.5950565705010342,0.011461,0.0013750745216963
NAUS24109,North America,non_BWh_BWk_background,non-BW oases,5.390255,0.0,0.0,0.000356,6.604511289354585e-05
NAUS24127,North America,non_BWh_BWk_background,non-BW oases,2.685768,10.89067,4.0549556030156,0.002402,0.0008943438152513
NAUS24061,North America,BWk_background,BWk oases,24.794543,0.0,0.0,0.001864,7.517783247708981e-05
NAUS24141,North America,BWk_background,BWk oases,1.949764,2.542542,1.304025512831296,0.002225,0.0011411637511001
NAUS24032,North America,non_BWh_BWk_background,non-BW oases,114.976076,12.342116,0.1073450793363308,0.046216,0.0004019618829224
NAUS24145,North America,BWk_background,BWk oases,1.155487,0.0,0.0,0.0,0.0
NAUS24021,North America,BWk_background,BWk oases,284.845206,2626.30496,9.220112905814537,0.645663,0.0022667153471419
NAUS24142,North America,non_BWh_BWk_background,non-BW oases,1.872675,0.0,0.0,0.0,0.0
NAUS24020,North America,non_BWh_BWk_background,non-BW oases,296.644724,44.822704,0.1510989421810852,0.081299,0.0002740618437562
NAUS24088,North America,non_BWh_BWk_background,non-BW oases,11.174166,14.232309,1.273679753817869,0.00666,0.0005960176356785
NAUS24071,North America,non_BWh_BWk_background,non-BW oases,16.5604,8.005429,0.4834079490833554,0.005867,0.0003542788821526
NAUS24048,North America,non_BWh_BWk_background,non-BW oases,51.628431,13.67096,0.2647951862027339,0.030772,0.0005960281845481
NAUS24089,North America,BWk_background,BWk oases,10.867058,0.0,0.0,0.000677,6.229836999121565e-05
NAUS24004,North America,BWk_background,BWk oases,1265.019478,6071.643491,4.799644271564331,4.668435,0.0036904056270981
NAUS24079,North America,non_BWh_BWk_background,non-BW oases,14.824411,29.981185,2.022419980126023,0.003874,0.0002613257282194
NAUS24094,North America,non_BWh_BWk_background,non-BW oases,9.383832,0.488337,0.0520402539175893,0.000773,8.237572880673908e-05
NAUS24019,North America,non_BWh_BWk_background,non-BW oases,299.668613,465.349371,1.552879917390614,0.528864,0.0017648294718139
NAUS24104,North America,BWk_background,BWk oases,6.159103,1.717457,0.2788485596035656,0.002496,0.0004052538169925
NAUS24146,North America,BWk_background,BWk oases,1.096144,0.780849,0.7123598724255208,0.000515,0.0004698287816199
NAUS24069,North America,non_BWh_BWk_background,non-BW oases,17.769901,1.376696,0.0774734760762032,0.003386,0.000190546925388
NAUS24133,North America,BWk_background,BWk oases,2.330382,0.841196,0.3609691458310268,0.005209,0.0022352558507575
NAUS24052,North America,BWk_background,BWk oases,39.606622,22.961947,0.5797501993479777,0.019216,0.0004851713938138
NAUS24091,North America,non_BWh_BWk_background,non-BW oases,10.064505,0.0,0.0,0.0,0.0
NAUS24057,North America,non_BWh_BWk_background,non-BW oases,33.364183,0.0,0.0,0.007532,0.0002257510696425
NAUS24083,North America,non_BWh_BWk_background,non-BW oases,13.405458,0.578742,0.0431721169093961,0.008607,0.0006420519164656
NAUS24134,North America,BWk_background,BWk oases,2.324818,0.987825,0.4249042290622319,0.005399,0.0023223323288102
NAUS24084,North America,BWk_background,BWk oases,13.101759,1.09548,0.0836132003343978,0.01631,0.0012448710131212
NAUS24115,North America,BWk_background,BWk oases,4.114035,0.932108,0.2265678342551777,0.001705,0.0004144349768536
NAUS24076,North America,non_BWh_BWk_background,non-BW oases,15.923654,4.0792,0.2561723584297926,0.007613,0.0004780937842532
NAUS18019,North America,non_BWh_BWk_background,non-BW oases,95.195072,12.202216,0.1281811730758499,0.029495,0.0003098374672167
NAUS24122,North America,BWk_background,BWk oases,3.098016,0.081534,0.0263181339282947,0.000332,0.0001071653600239
NAUS24114,North America,non_BWh_BWk_background,non-BW oases,4.884551,1.553514,0.3180464284230014,0.002309,0.0004727148923207
NAUS24123,North America,BWk_background,BWk oases,3.002941,0.067828,0.0225871903577193,0.000271,9.024486328569228e-05
NAUS24144,North America,BWk_background,BWk oases,1.394468,2.706952,1.94120768637215,0.004366,0.0031309431266977
NAUS24007,North America,non_BWh_BWk_background,non-BW oases,791.405284,12143.604142,15.34435565128221,8.318136,0.0105105894137547
NAUS24013,North America,non_BWh_BWk_background,non-BW oases,403.686129,208.504698,0.5165020123839826,0.24639,0.0006103504240047
NAUS24099,North America,non_BWh_BWk_background,non-BW oases,7.282726,4.660541,0.639944575698715,0.003608,0.0004954188857304
NAUS24063,North America,BWk_background,BWk oases,22.166127,9.450192,0.4263348306179063,0.010751,0.0004850193270118
NAUS24103,North America,BWk_background,BWk oases,6.265201,1.800124,0.2873210292854132,0.001608,0.0002566557720973
NAUS24036,North America,non_BWh_BWk_background,non-BW oases,104.603847,92.261982,0.8820132781541008,0.189486,0.0018114630143573
NAUS24058,North America,non_BWh_BWk_background,non-BW oases,30.816373,31.877113,1.034421312332895,0.025538,0.0008287153066326
NAUS18062,North America,non_BWh_BWk_background,non-BW oases,7.231807,1.864217,0.2577802477306156,0.000814,0.0001125583135722
NAUS24086,North America,non_BWh_BWk_background,non-BW oases,12.625246,4.078287,0.323026339447168,0.01099,0.0008704780881101
NAUS24129,North America,non_BWh_BWk_background,non-BW oases,2.644093,1.242811,0.4700330132109575,0.005677,0.0021470500470293
NAUS18064,North America,non_BWh_BWk_background,non-BW oases,6.762835,2.358751,0.3487813912360718,0.004999,0.0007391870421206
NAUS24040,North America,non_BWh_BWk_background,non-BW oases,82.9763,42.608941,0.513507362945805,0.10649,0.0012833785068748
NAUS20007,North America,non_BWh_BWk_background,non-BW oases,303.971359,1180.891016,3.884875930037869,0.719325,0.0023664236076925
NAUS18073,North America,non_BWh_BWk_background,non-BW oases,4.221728,3.237693,0.7669117953596254,0.003849,0.0009117119814445
NAUS18080,North America,non_BWh_BWk_background,non-BW oases,2.834635,0.0,0.0,0.0,0.0
NAUS18060,North America,non_BWh_BWk_background,non-BW oases,8.191862,323.797697,39.52675191549858,0.159878,0.0195166861941766
NAUS18071,North America,non_BWh_BWk_background,non-BW oases,4.938374,18.006053,3.646150129577064,0.013268,0.0026867142909791
NAUS18045,North America,non_BWh_BWk_background,non-BW oases,14.460765,20.885012,1.444253606223461,0.016535,0.0011434388153047
NAUS18056,North America,non_BWh_BWk_background,non-BW oases,9.829017,43.015265,4.376354726011767,0.01562,0.0015891721420361
NAUS18093,North America,non_BWh_BWk_background,non-BW oases,1.579085,3.362633,2.129481946823635,0.004959,0.003140426259511
NAUS18018,North America,non_BWh_BWk_background,non-BW oases,95.775096,588.029307,6.139689037743173,0.212369,0.0022173718311908
NAUS18109,North America,non_BWh_BWk_background,non-BW oases,1.022953,0.0,0.0,0.0,0.0
NAUS24038,North America,non_BWh_BWk_background,non-BW oases,98.71497,105.318219,1.066892073208349,0.085826,0.0008694324680441
NAUS18028,North America,non_BWh_BWk_background,non-BW oases,42.229723,116.831496,2.766570266160638,0.058677,0.0013894715814261
NAUS18086,North America,non_BWh_BWk_background,non-BW oases,2.451428,4.623774,1.886155334768144,0.002921,0.0011915503943007
NAUS18041,North America,non_BWh_BWk_background,non-BW oases,21.958211,9.525118,0.4337838815739589,0.01213,0.0005524129447521
NAUS18084,North America,non_BWh_BWk_background,non-BW oases,2.541553,4.560826,1.794503596816592,0.000607,0.0002388303529377
NAUS18048,North America,non_BWh_BWk_background,non-BW oases,13.582268,30.249929,2.227163313225744,0.006674,0.0004913759616582
NAUS18085,North America,non_BWh_BWk_background,non-BW oases,2.469065,72.15085,29.22193218890552,0.025906,0.01049223086472
NAUS24087,North America,non_BWh_BWk_background,non-BW oases,11.685357,11.831917,1.012542192763131,0.008145,0.0006970262012534
NAUS18095,North America,non_BWh_BWk_background,non-BW oases,1.497527,2.292982,1.531179070560998,0.002415,0.0016126587367039
NAUS18078,North America,non_BWh_BWk_background,non-BW oases,3.24826,4.684268,1.442085301053487,0.0031,0.0009543571019561
NAUS18049,North America,non_BWh_BWk_background,non-BW oases,12.981055,79.251986,6.10520377581021,0.043012,0.0033134440921789
NAUS18096,North America,non_BWh_BWk_background,non-BW oases,1.473016,14.836942,10.07249208426792,0.001983,0.0013462175563605
NAUS18043,North America,non_BWh_BWk_background,non-BW oases,19.85427,5.724199,0.2883107261057697,0.007916,0.0003987051651861
NAUS18023,North America,non_BWh_BWk_background,non-BW oases,66.336035,579.676202,8.738481309592894,0.233773,0.0035240725497084
NAUS18039,North America,non_BWh_BWk_background,non-BW oases,25.675365,26.337427,1.025785884640783,0.01452,0.0005655226322975
NAUS18030,North America,non_BWh_BWk_background,non-BW oases,38.817815,598.604076,15.42085962334562,0.198319,0.0051089686526663
NAUS18031,North America,non_BWh_BWk_background,non-BW oases,37.089117,6.58262,0.1774811732509026,0.002835,7.643751669795752e-05
NAUS18088,North America,non_BWh_BWk_background,non-BW oases,2.405562,0.0,0.0,0.0,0.0
NAUS18108,North America,non_BWh_BWk_background,non-BW oases,1.02653,0.0,0.0,6.6e-05,6.429427293893018e-05
NAUS18053,North America,non_BWh_BWk_background,non-BW oases,10.779635,2.216977,0.2056634570651047,0.002177,0.0002019548899382
NAUS18027,North America,non_BWh_BWk_background,non-BW oases,51.74947,8.608477,0.1663490853143037,0.007634,0.0001475184190292
NAUS18098,North America,non_BWh_BWk_background,non-BW oases,1.376784,0.194325,0.1411441446152773,0.0,0.0
NAUS18075,North America,non_BWh_BWk_background,non-BW oases,3.692385,10.756289,2.913100611122621,0.002275,0.00061613293305
NAUS18013,North America,non_BWh_BWk_background,non-BW oases,213.30219,29.572719,0.138642359930763,0.010879,5.100275810576535e-05
NAUS18089,North America,non_BWh_BWk_background,non-BW oases,2.384993,0.0,0.0,0.000946,0.0003966468664687
NAUS18014,North America,non_BWh_BWk_background,non-BW oases,188.255763,386.14193,2.051155958503114,0.219099,0.0011638368807864
NAUS18057,North America,non_BWh_BWk_background,non-BW oases,9.321594,6.422841,0.6890281855227766,0.003243,0.0003479018717185
NAUS18100,North America,non_BWh_BWk_background,non-BW oases,1.251906,0.0,0.0,0.0,0.0
NAUS18008,North America,non_BWh_BWk_background,non-BW oases,555.660994,182.289973,0.3280596892140318,0.103458,0.0001861890633266
NAUS18047,North America,non_BWh_BWk_background,non-BW oases,13.758682,9.634262,0.7002314611239652,0.003059,0.0002223323425892
NAUS18105,North America,BWk_background,BWk oases,1.101263,10.103644,9.174596803851577,0.001339,0.0012158766797758
NAUS18102,North America,BWk_background,BWk oases,1.197387,0.0,0.0,0.0,0.0
NAUS18101,North America,non_BWh_BWk_background,non-BW oases,1.222509,2.084668,1.705237343855955,0.001226,0.001002855602699
NAUS18054,North America,non_BWh_BWk_background,non-BW oases,10.693727,28.583754,2.672945924278785,0.019954,0.0018659537502687
NAUS18034,North America,non_BWh_BWk_background,non-BW oases,31.262707,75.610673,2.418558092234304,0.044842,0.0014343607544925
NAUS18038,North America,non_BWh_BWk_background,non-BW oases,27.265606,56.760482,2.081761248952251,0.024841,0.000911074560382
NAUS18076,North America,non_BWh_BWk_background,non-BW oases,3.688708,1.073536,0.29103306632024,0.001942,0.0005264715992699
NAUS18092,North America,non_BWh_BWk_background,non-BW oases,1.776612,3.002376,1.689944681224713,0.002609,0.0014685254855871
NAUS18079,North America,non_BWh_BWk_background,non-BW oases,3.112961,2.223601,0.7143041624999478,0.004393,0.0014111966067033
NAUS18024,North America,non_BWh_BWk_background,non-BW oases,60.376182,306.804487,5.081548333082738,0.162459,0.0026907796190226
NAUS18091,North America,non_BWh_BWk_background,non-BW oases,2.186488,8.437347,3.858858132310811,0.006271,0.0028680697081346
NAUS18016,North America,non_BWh_BWk_background,non-BW oases,173.49684,62.834799,0.3621668210210629,0.088453,0.0005098248475303
NAUS18097,North America,non_BWh_BWk_background,non-BW oases,1.46244,0.0,0.0,0.000228,0.000155903831952
NAUS18050,North America,non_BWh_BWk_background,non-BW oases,11.71891,7.24833,0.6185157151987686,0.005537,0.0004724842156821
NAUS18077,North America,non_BWh_BWk_background,non-BW oases,3.590358,5.173712,1.441001705122442,0.00188,0.0005236246636129
NAUS18107,North America,non_BWh_BWk_background,non-BW oases,1.051874,8.338376,7.927162378763997,0.000694,0.0006597748399523
NAUS18032,North America,non_BWh_BWk_background,non-BW oases,36.551278,48.590471,1.329378168391266,0.053523,0.0014643263636363
NAUS18082,North America,non_BWh_BWk_background,non-BW oases,2.765002,2.894867,1.046967416298433,0.002427,0.0008777570504469
NAUS18094,North America,non_BWh_BWk_background,non-BW oases,1.529814,14.650537,9.576678602758244,0.002326,0.0015204462764754
NAUS18090,North America,non_BWh_BWk_background,non-BW oases,2.384805,5.475494,2.295992334803055,0.003444,0.0014441432318365
NAUS18061,North America,non_BWh_BWk_background,non-BW oases,7.401393,12.553595,1.696112475043549,0.012646,0.0017085972870242
NAUS18042,North America,non_BWh_BWk_background,non-BW oases,21.57185,11.058909,0.5126546401908042,0.012737,0.0005904454184504
NAUS18068,North America,non_BWh_BWk_background,non-BW oases,5.933561,5.332406,0.8986856290851312,0.003641,0.0006136281399988
NAUS18074,North America,non_BWh_BWk_background,non-BW oases,4.080121,1.880426,0.4608750573818766,0.006913,0.0016943124971048
NAUS18069,North America,non_BWh_BWk_background,non-BW oases,5.546517,101.435178,18.28808565808056,0.032274,0.005818786817024
NAUS18055,North America,non_BWh_BWk_background,non-BW oases,10.196307,3.551851,0.3483468083101068,0.00397,0.0003893566562874
NAUS18063,North America,non_BWh_BWk_background,non-BW oases,6.765365,7.486881,1.106648495683529,0.007909,0.0011690426163259
NAUS18052,North America,non_BWh_BWk_background,non-BW oases,11.254604,2.491763,0.2213994379544584,0.005923,0.0005262735143768
NAUS18083,North America,non_BWh_BWk_background,non-BW oases,2.583551,0.0,0.0,0.003041,0.001177062113347
NAUS18020,North America,non_BWh_BWk_background,non-BW oases,88.934874,341.376228,3.838496785861529,0.145424,0.0016351740713097
NAUS18011,North America,non_BWh_BWk_background,non-BW oases,334.845677,913.750967,2.728871924483588,0.424835,0.0012687486480525
NAUS18006,North America,non_BWh_BWk_background,non-BW oases,919.808923,1938.934654,2.107975477859112,1.149721,0.0012499563455528
NAUS18058,North America,non_BWh_BWk_background,non-BW oases,8.633881,12.106191,1.402172557161721,0.012675,0.0014680535902683
NAUS18046,North America,non_BWh_BWk_background,non-BW oases,14.016097,3.382157,0.2413051935927669,0.001865,0.0001330612937396
NAUS18106,North America,non_BWh_BWk_background,non-BW oases,1.054456,3.20985,3.044081497947757,0.001952,0.0018511915148664
NAUS18012,North America,non_BWh_BWk_background,non-BW oases,323.166203,15248.321424,47.18414636941475,3.466878,0.0107278482954481
NAUS18004,North America,non_BWh_BWk_background,non-BW oases,1973.465321,7083.701672,3.589473600889286,2.904293,0.0014716716676472
NAUS18081,North America,non_BWh_BWk_background,non-BW oases,2.782479,10.704735,3.847193455907484,0.001509,0.0005423221522965
NAUS18036,North America,non_BWh_BWk_background,non-BW oases,28.337756,10.00816,0.3531740480791775,0.014226,0.0005020157559405
NAUS18065,North America,non_BWh_BWk_background,non-BW oases,6.598007,5.262971,0.7976607178501024,0.010769,0.0016321595293851
NAUS18072,North America,non_BWh_BWk_background,non-BW oases,4.764754,1.070474,0.2246651138757635,0.00283,0.0005939446191765
NAUS18051,North America,non_BWh_BWk_background,non-BW oases,11.450739,68.054628,5.943252046876625,0.043632,0.0038104090923738
NAUS18099,North America,non_BWh_BWk_background,non-BW oases,1.373775,0.0,0.0,0.0,0.0
NAUS18035,North America,non_BWh_BWk_background,non-BW oases,29.054278,4.99874,0.1720483296814328,0.008118,0.0002794080789066
NAUS18104,North America,non_BWh_BWk_background,non-BW oases,1.10397,3.649908,3.306165928421968,0.000193,0.0001748235912207
NAUS18017,North America,non_BWh_BWk_background,non-BW oases,116.87138,313.686868,2.684034945082363,0.149678,0.0012807070473541
NAUS18029,North America,non_BWh_BWk_background,non-BW oases,39.669093,235.262837,5.930633125390591,0.136965,0.0034526879654142
NAUS18059,North America,non_BWh_BWk_background,non-BW oases,8.54128,1152.224247,134.900652712474,0.295199,0.0345614474645486
